vp	vp	kod	nod	vud	mdflw	rbf	
3.630000e+00	5.051975e-01	3.664786e-01	1.137420e-01	1.465232e+00	2.165639e+00	1.218516e+00	
3.640000e+00	5.072765e-01	3.684840e-01	1.147741e-01	1.477815e+00	2.177176e+00	1.218516e+00	
3.650000e+00	5.093555e-01	3.704763e-01	1.157996e-01	1.490316e+00	2.188638e+00	1.218516e+00	
3.660000e+00	5.114345e-01	3.724556e-01	1.168185e-01	1.502736e+00	2.200025e+00	1.218516e+00	
3.670000e+00	5.135135e-01	3.744221e-01	1.178308e-01	1.515077e+00	2.211339e+00	1.218516e+00	
3.680000e+00	5.155925e-01	3.763758e-01	1.188366e-01	1.527338e+00	2.222581e+00	1.218516e+00	
3.690000e+00	5.176715e-01	3.783170e-01	1.198360e-01	1.539520e+00	2.233751e+00	1.218516e+00	
3.700000e+00	5.197505e-01	3.802456e-01	1.208290e-01	1.551625e+00	2.244849e+00	1.218516e+00	
3.710000e+00	5.218295e-01	3.821619e-01	1.218157e-01	1.563653e+00	2.255877e+00	1.218516e+00	
3.720000e+00	5.239085e-01	3.840660e-01	1.227961e-01	1.575604e+00	2.266835e+00	1.218516e+00	
3.730000e+00	5.259875e-01	3.859579e-01	1.237704e-01	1.587480e+00	2.277724e+00	1.218516e+00	
3.740000e+00	5.280665e-01	3.878379e-01	1.247385e-01	1.599281e+00	2.288544e+00	1.218516e+00	
3.750000e+00	5.301455e-01	3.897059e-01	1.257005e-01	1.611008e+00	2.299296e+00	1.218516e+00	
3.760000e+00	5.322245e-01	3.915622e-01	1.266565e-01	1.622662e+00	2.309981e+00	1.218516e+00	
3.770000e+00	5.343035e-01	3.934069e-01	1.276065e-01	1.634242e+00	2.320599e+00	1.218516e+00	
3.780000e+00	5.363825e-01	3.952400e-01	1.285506e-01	1.645751e+00	2.331151e+00	1.218516e+00	
3.790000e+00	5.384615e-01	3.970616e-01	1.294889e-01	1.657188e+00	2.341638e+00	1.218516e+00	
3.800000e+00	5.405405e-01	3.988719e-01	1.304213e-01	1.668554e+00	2.352060e+00	1.218516e+00	
3.810000e+00	5.426195e-01	4.006710e-01	1.313481e-01	1.679851e+00	2.362418e+00	1.218516e+00	
3.820000e+00	5.446985e-01	4.024590e-01	1.322691e-01	1.691078e+00	2.372712e+00	1.218516e+00	
3.830000e+00	5.467775e-01	4.042359e-01	1.331844e-01	1.702236e+00	2.382942e+00	1.218516e+00	
3.840000e+00	5.488565e-01	4.060020e-01	1.340942e-01	1.713325e+00	2.393111e+00	1.218516e+00	
3.850000e+00	5.509356e-01	4.077572e-01	1.349985e-01	1.724348e+00	2.403217e+00	1.218516e+00	
3.860000e+00	5.530146e-01	4.095018e-01	1.358972e-01	1.735303e+00	2.413262e+00	1.218516e+00	
3.870000e+00	5.550936e-01	4.112357e-01	1.367905e-01	1.746192e+00	2.423247e+00	1.218516e+00	
3.880000e+00	5.571726e-01	4.129591e-01	1.376785e-01	1.757015e+00	2.433171e+00	1.218516e+00	
3.890000e+00	5.592516e-01	4.146721e-01	1.385611e-01	1.767774e+00	2.443035e+00	1.218516e+00	
3.900000e+00	5.613306e-01	4.163747e-01	1.394383e-01	1.778467e+00	2.452840e+00	1.218516e+00	
3.910000e+00	5.634096e-01	4.180671e-01	1.403104e-01	1.789097e+00	2.462587e+00	1.218516e+00	
3.920000e+00	5.654886e-01	4.197494e-01	1.411772e-01	1.799663e+00	2.472276e+00	1.218516e+00	
3.930000e+00	5.675676e-01	4.214217e-01	1.420389e-01	1.810166e+00	2.481906e+00	1.218516e+00	
3.940000e+00	5.696466e-01	4.230840e-01	1.428955e-01	1.820607e+00	2.491480e+00	1.218516e+00	
3.950000e+00	5.717256e-01	4.247364e-01	1.437470e-01	1.830987e+00	2.500997e+00	1.218516e+00	
3.960000e+00	5.738046e-01	4.263791e-01	1.445935e-01	1.841305e+00	2.510458e+00	1.218516e+00	
3.970000e+00	5.758836e-01	4.280120e-01	1.454351e-01	1.851562e+00	2.519864e+00	1.218516e+00	
3.980000e+00	5.779626e-01	4.296354e-01	1.462717e-01	1.861760e+00	2.529214e+00	1.218516e+00	
3.990000e+00	5.800416e-01	4.312492e-01	1.471034e-01	1.871898e+00	2.538510e+00	1.218516e+00	
4.000000e+00	5.821206e-01	4.328536e-01	1.479302e-01	1.881976e+00	2.547752e+00	1.218516e+00	
4.010000e+00	5.841996e-01	4.344486e-01	1.487523e-01	1.891997e+00	2.556940e+00	1.218516e+00	
4.020000e+00	5.862786e-01	4.360344e-01	1.495696e-01	1.901959e+00	2.566075e+00	1.218516e+00	
4.030000e+00	5.883576e-01	4.376110e-01	1.503822e-01	1.911864e+00	2.575157e+00	1.218516e+00	
4.040000e+00	5.904366e-01	4.391785e-01	1.511901e-01	1.921711e+00	2.584187e+00	1.218516e+00	
4.050000e+00	5.925156e-01	4.407369e-01	1.519934e-01	1.931502e+00	2.593165e+00	1.218516e+00	
4.060000e+00	5.945946e-01	4.422864e-01	1.527921e-01	1.941237e+00	2.602091e+00	1.218516e+00	
4.070000e+00	5.966736e-01	4.438270e-01	1.535862e-01	1.950917e+00	2.610967e+00	1.218516e+00	
4.080000e+00	5.987526e-01	4.453589e-01	1.543758e-01	1.960541e+00	2.619792e+00	1.218516e+00	
4.090000e+00	6.008316e-01	4.468820e-01	1.551609e-01	1.970110e+00	2.628567e+00	1.218516e+00	
4.100000e+00	6.029106e-01	4.483964e-01	1.559416e-01	1.979626e+00	2.637292e+00	1.218516e+00	
4.110000e+00	6.049896e-01	4.499023e-01	1.567178e-01	1.989088e+00	2.645968e+00	1.218516e+00	
4.120000e+00	6.070686e-01	4.513997e-01	1.574897e-01	1.998496e+00	2.654595e+00	1.218516e+00	
4.130000e+00	6.091476e-01	4.528886e-01	1.582573e-01	2.007852e+00	2.663174e+00	1.218516e+00	
4.140000e+00	6.112266e-01	4.543692e-01	1.590205e-01	2.017155e+00	2.671705e+00	1.218516e+00	
4.150000e+00	6.133056e-01	4.558415e-01	1.597795e-01	2.026407e+00	2.680188e+00	1.218516e+00	
4.160000e+00	6.153846e-01	4.573056e-01	1.605343e-01	2.035606e+00	2.688624e+00	1.218516e+00	
4.170000e+00	6.174636e-01	4.587615e-01	1.612849e-01	2.044755e+00	2.697013e+00	1.218516e+00	
4.180000e+00	6.195426e-01	4.602094e-01	1.620314e-01	2.053853e+00	2.705356e+00	1.218516e+00	
4.190000e+00	6.216216e-01	4.616492e-01	1.627737e-01	2.062901e+00	2.713653e+00	1.218516e+00	
4.200000e+00	6.237006e-01	4.630811e-01	1.635119e-01	2.071899e+00	2.721904e+00	1.218516e+00	
4.210000e+00	6.257796e-01	4.645051e-01	1.642461e-01	2.080848e+00	2.730110e+00	1.218516e+00	
4.220000e+00	6.278586e-01	4.659213e-01	1.649763e-01	2.089748e+00	2.738270e+00	1.218516e+00	
4.230000e+00	6.299376e-01	4.673297e-01	1.657024e-01	2.098599e+00	2.746387e+00	1.218516e+00	
4.240000e+00	6.320166e-01	4.687305e-01	1.664247e-01	2.107402e+00	2.754459e+00	1.218516e+00	
4.250000e+00	6.340956e-01	4.701236e-01	1.671430e-01	2.116157e+00	2.762487e+00	1.218516e+00	
4.260000e+00	6.361746e-01	4.715092e-01	1.678574e-01	2.124864e+00	2.770472e+00	1.218516e+00	
4.270000e+00	6.382536e-01	4.728872e-01	1.685679e-01	2.133525e+00	2.778413e+00	1.218516e+00	
4.280000e+00	6.403326e-01	4.742579e-01	1.692746e-01	2.142139e+00	2.786312e+00	1.218516e+00	
4.290000e+00	6.424116e-01	4.756211e-01	1.699776e-01	2.150707e+00	2.794169e+00	1.218516e+00	
4.300000e+00	6.444906e-01	4.769770e-01	1.706767e-01	2.159228e+00	2.801983e+00	1.218516e+00	
4.310000e+00	6.465696e-01	4.783257e-01	1.713722e-01	2.167705e+00	2.809756e+00	1.218516e+00	
4.320000e+00	6.486486e-01	4.796672e-01	1.720639e-01	2.176136e+00	2.817487e+00	1.218516e+00	
4.330000e+00	6.507277e-01	4.810015e-01	1.727519e-01	2.184522e+00	2.825177e+00	1.218516e+00	
4.340000e+00	6.528067e-01	4.823287e-01	1.734363e-01	2.192864e+00	2.832826e+00	1.218516e+00	
4.350000e+00	6.548857e-01	4.836489e-01	1.741171e-01	2.201161e+00	2.840435e+00	1.218516e+00	
4.360000e+00	6.569647e-01	4.849621e-01	1.747943e-01	2.209415e+00	2.848004e+00	1.218516e+00	
4.370000e+00	6.590437e-01	4.862684e-01	1.754679e-01	2.217626e+00	2.855533e+00	1.218516e+00	
4.380000e+00	6.611227e-01	4.875678e-01	1.761380e-01	2.225793e+00	2.863022e+00	1.218516e+00	
4.390000e+00	6.632017e-01	4.888604e-01	1.768046e-01	2.233918e+00	2.870473e+00	1.218516e+00	
4.400000e+00	6.652807e-01	4.901463e-01	1.774677e-01	2.242000e+00	2.877884e+00	1.218516e+00	
4.410000e+00	6.673597e-01	4.914255e-01	1.781274e-01	2.250040e+00	2.885257e+00	1.218516e+00	
4.420000e+00	6.694387e-01	4.926980e-01	1.787836e-01	2.258039e+00	2.892591e+00	1.218516e+00	
4.430000e+00	6.715177e-01	4.939639e-01	1.794365e-01	2.265996e+00	2.899888e+00	1.218516e+00	
4.440000e+00	6.735967e-01	4.952232e-01	1.800859e-01	2.273912e+00	2.907147e+00	1.218516e+00	
4.450000e+00	6.756757e-01	4.964761e-01	1.807321e-01	2.281787e+00	2.914368e+00	1.218516e+00	
4.460000e+00	6.777547e-01	4.977225e-01	1.813749e-01	2.289622e+00	2.921553e+00	1.218516e+00	
4.470000e+00	6.798337e-01	4.989625e-01	1.820144e-01	2.297416e+00	2.928700e+00	1.218516e+00	
4.480000e+00	6.819127e-01	5.001961e-01	1.826506e-01	2.305171e+00	2.935812e+00	1.218516e+00	
4.490000e+00	6.839917e-01	5.014235e-01	1.832836e-01	2.312886e+00	2.942886e+00	1.218516e+00	
4.500000e+00	6.860707e-01	5.026446e-01	1.839134e-01	2.320562e+00	2.949925e+00	1.218516e+00	
4.510000e+00	6.881497e-01	5.038594e-01	1.845400e-01	2.328199e+00	2.956928e+00	1.218516e+00	
4.520000e+00	6.902287e-01	5.050682e-01	1.851634e-01	2.335797e+00	2.963896e+00	1.218516e+00	
4.530000e+00	6.923077e-01	5.062708e-01	1.857836e-01	2.343357e+00	2.970828e+00	1.218516e+00	
4.540000e+00	6.943867e-01	5.074674e-01	1.864008e-01	2.350879e+00	2.977726e+00	1.218516e+00	
4.550000e+00	6.964657e-01	5.086579e-01	1.870148e-01	2.358363e+00	2.984589e+00	1.218516e+00	
4.560000e+00	6.985447e-01	5.098425e-01	1.876258e-01	2.365810e+00	2.991418e+00	1.218516e+00	
4.570000e+00	7.006237e-01	5.110211e-01	1.882337e-01	2.373219e+00	2.998212e+00	1.218516e+00	
4.580000e+00	7.027027e-01	5.121939e-01	1.888386e-01	2.380592e+00	3.004973e+00	1.218516e+00	
4.590000e+00	7.047817e-01	5.133608e-01	1.894405e-01	2.387927e+00	3.011700e+00	1.218516e+00	
4.600000e+00	7.068607e-01	5.145219e-01	1.900394e-01	2.395227e+00	3.018393e+00	1.218516e+00	
4.610000e+00	7.089397e-01	5.156772e-01	1.906353e-01	2.402490e+00	3.025054e+00	1.218516e+00	
4.620000e+00	7.110187e-01	5.168269e-01	1.912283e-01	2.409718e+00	3.031682e+00	1.218516e+00	
4.630000e+00	7.130977e-01	5.179709e-01	1.918183e-01	2.416909e+00	3.038277e+00	1.218516e+00	
4.640000e+00	7.151767e-01	5.191092e-01	1.924055e-01	2.424066e+00	3.044839e+00	1.218516e+00	
4.650000e+00	7.172557e-01	5.202420e-01	1.929898e-01	2.431187e+00	3.051370e+00	1.218516e+00	
4.660000e+00	7.193347e-01	5.213692e-01	1.935712e-01	2.438274e+00	3.057868e+00	1.218516e+00	
4.670000e+00	7.214137e-01	5.224909e-01	1.941498e-01	2.445326e+00	3.064335e+00	1.218516e+00	
4.680000e+00	7.234927e-01	5.236072e-01	1.947256e-01	2.452344e+00	3.070771e+00	1.218516e+00	
4.690000e+00	7.255717e-01	5.247180e-01	1.952986e-01	2.459328e+00	3.077175e+00	1.218516e+00	
4.700000e+00	7.276507e-01	5.258235e-01	1.958688e-01	2.466278e+00	3.083548e+00	1.218516e+00	
4.710000e+00	7.297297e-01	5.269236e-01	1.964363e-01	2.473194e+00	3.089890e+00	1.218516e+00	
4.720000e+00	7.318087e-01	5.280184e-01	1.970011e-01	2.480077e+00	3.096202e+00	1.218516e+00	
4.730000e+00	7.338877e-01	5.291079e-01	1.975631e-01	2.486927e+00	3.102484e+00	1.218516e+00	
4.740000e+00	7.359667e-01	5.301922e-01	1.981224e-01	2.493744e+00	3.108735e+00	1.218516e+00	
4.750000e+00	7.380457e-01	5.312713e-01	1.986791e-01	2.500529e+00	3.114957e+00	1.218516e+00	
4.760000e+00	7.401247e-01	5.323453e-01	1.992331e-01	2.507281e+00	3.121149e+00	1.218516e+00	
4.770000e+00	7.422037e-01	5.334141e-01	1.997844e-01	2.514001e+00	3.127311e+00	1.218516e+00	
4.780000e+00	7.442827e-01	5.344779e-01	2.003332e-01	2.520689e+00	3.133444e+00	1.218516e+00	
4.790000e+00	7.463617e-01	5.355366e-01	2.008793e-01	2.527345e+00	3.139548e+00	1.218516e+00	
4.800000e+00	7.484407e-01	5.365903e-01	2.014229e-01	2.533970e+00	3.145624e+00	1.218516e+00	
4.810000e+00	7.505198e-01	5.376390e-01	2.019639e-01	2.540564e+00	3.151670e+00	1.218516e+00	
4.820000e+00	7.525988e-01	5.386828e-01	2.025023e-01	2.547127e+00	3.157688e+00	1.218516e+00	
4.830000e+00	7.546778e-01	5.397217e-01	2.030382e-01	2.553659e+00	3.163678e+00	1.218516e+00	
4.840000e+00	7.567568e-01	5.407557e-01	2.035717e-01	2.560160e+00	3.169640e+00	1.218516e+00	
4.850000e+00	7.588358e-01	5.417849e-01	2.041026e-01	2.566631e+00	3.175574e+00	1.218516e+00	
4.860000e+00	7.609148e-01	5.428092e-01	2.046310e-01	2.573072e+00	3.181481e+00	1.218516e+00	
4.870000e+00	7.629938e-01	5.438289e-01	2.051570e-01	2.579483e+00	3.187359e+00	1.218516e+00	
4.880000e+00	7.650728e-01	5.448437e-01	2.056806e-01	2.585864e+00	3.193211e+00	1.218516e+00	
4.890000e+00	7.671518e-01	5.458539e-01	2.062017e-01	2.592215e+00	3.199036e+00	1.218516e+00	
4.900000e+00	7.692308e-01	5.468594e-01	2.067205e-01	2.598538e+00	3.204833e+00	1.218516e+00	
4.910000e+00	7.713098e-01	5.478603e-01	2.072368e-01	2.604831e+00	3.210604e+00	1.218516e+00	
4.920000e+00	7.733888e-01	5.488565e-01	2.077508e-01	2.611095e+00	3.216349e+00	1.218516e+00	
4.930000e+00	7.754678e-01	5.498482e-01	2.082624e-01	2.617330e+00	3.222067e+00	1.218516e+00	
4.940000e+00	7.775468e-01	5.508353e-01	2.087716e-01	2.623537e+00	3.227759e+00	1.218516e+00	
4.950000e+00	7.796258e-01	5.518180e-01	2.092786e-01	2.629716e+00	3.233425e+00	1.218516e+00	
4.960000e+00	7.817048e-01	5.527961e-01	2.097832e-01	2.635866e+00	3.239065e+00	1.218516e+00	
4.970000e+00	7.837838e-01	5.537698e-01	2.102856e-01	2.641989e+00	3.244679e+00	1.218516e+00	
4.980000e+00	7.858628e-01	5.547391e-01	2.107856e-01	2.648084e+00	3.250268e+00	1.218516e+00	
4.990000e+00	7.879418e-01	5.557040e-01	2.112834e-01	2.654151e+00	3.255832e+00	1.218516e+00	
5.000000e+00	7.900208e-01	5.566645e-01	2.117790e-01	2.660191e+00	3.261371e+00	1.218516e+00	
5.010000e+00	7.920998e-01	5.576208e-01	2.122723e-01	2.666203e+00	3.266885e+00	1.218516e+00	
5.020000e+00	7.941788e-01	5.585727e-01	2.127634e-01	2.672189e+00	3.272374e+00	1.218516e+00	
5.030000e+00	7.962578e-01	5.595203e-01	2.132523e-01	2.678148e+00	3.277838e+00	1.218516e+00	
5.040000e+00	7.983368e-01	5.604637e-01	2.137390e-01	2.684080e+00	3.283278e+00	1.218516e+00	
5.050000e+00	8.004158e-01	5.614029e-01	2.142236e-01	2.689985e+00	3.288694e+00	1.218516e+00	
5.060000e+00	8.024948e-01	5.623379e-01	2.147060e-01	2.695865e+00	3.294085e+00	1.218516e+00	
5.070000e+00	8.045738e-01	5.632687e-01	2.151862e-01	2.701718e+00	3.299453e+00	1.218516e+00	
5.080000e+00	8.066528e-01	5.641954e-01	2.156643e-01	2.707545e+00	3.304797e+00	1.218516e+00	
5.090000e+00	8.087318e-01	5.651180e-01	2.161403e-01	2.713347e+00	3.310117e+00	1.218516e+00	
5.100000e+00	8.108108e-01	5.660365e-01	2.166142e-01	2.719123e+00	3.315413e+00	1.218516e+00	
5.110000e+00	8.128898e-01	5.669510e-01	2.170861e-01	2.724873e+00	3.320687e+00	1.218516e+00	
5.120000e+00	8.149688e-01	5.678614e-01	2.175558e-01	2.730598e+00	3.325937e+00	1.218516e+00	
5.130000e+00	8.170478e-01	5.687679e-01	2.180235e-01	2.736298e+00	3.331164e+00	1.218516e+00	
5.140000e+00	8.191268e-01	5.696704e-01	2.184891e-01	2.741973e+00	3.336368e+00	1.218516e+00	
5.150000e+00	8.212058e-01	5.705689e-01	2.189527e-01	2.747624e+00	3.341550e+00	1.218516e+00	
5.160000e+00	8.232848e-01	5.714636e-01	2.194143e-01	2.753249e+00	3.346709e+00	1.218516e+00	
5.170000e+00	8.253638e-01	5.723543e-01	2.198739e-01	2.758851e+00	3.351845e+00	1.218516e+00	
5.180000e+00	8.274428e-01	5.732412e-01	2.203315e-01	2.764428e+00	3.356960e+00	1.218516e+00	
5.190000e+00	8.295218e-01	5.741242e-01	2.207871e-01	2.769980e+00	3.362052e+00	1.218516e+00	
5.200000e+00	8.316008e-01	5.750034e-01	2.212407e-01	2.775509e+00	3.367122e+00	1.218516e+00	
5.210000e+00	8.336798e-01	5.758788e-01	2.216924e-01	2.781014e+00	3.372170e+00	1.218516e+00	
5.220000e+00	8.357588e-01	5.767505e-01	2.221421e-01	2.786496e+00	3.377197e+00	1.218516e+00	
5.230000e+00	8.378378e-01	5.776184e-01	2.225899e-01	2.791954e+00	3.382202e+00	1.218516e+00	
5.240000e+00	8.399168e-01	5.784826e-01	2.230358e-01	2.797388e+00	3.387186e+00	1.218516e+00	
5.250000e+00	8.419958e-01	5.793430e-01	2.234798e-01	2.802799e+00	3.392148e+00	1.218516e+00	
5.260000e+00	8.440748e-01	5.801999e-01	2.239219e-01	2.808187e+00	3.397089e+00	1.218516e+00	
5.270000e+00	8.461538e-01	5.810530e-01	2.243621e-01	2.813553e+00	3.402009e+00	1.218516e+00	
5.280000e+00	8.482328e-01	5.819026e-01	2.248005e-01	2.818895e+00	3.406908e+00	1.218516e+00	
5.290000e+00	8.503119e-01	5.827485e-01	2.252370e-01	2.824215e+00	3.411787e+00	1.218516e+00	
5.300000e+00	8.523909e-01	5.835909e-01	2.256716e-01	2.829512e+00	3.416645e+00	1.218516e+00	
5.310000e+00	8.544699e-01	5.844297e-01	2.261044e-01	2.834787e+00	3.421482e+00	1.218516e+00	
5.320000e+00	8.565489e-01	5.852650e-01	2.265354e-01	2.840040e+00	3.426299e+00	1.218516e+00	
5.330000e+00	8.586279e-01	5.860967e-01	2.269646e-01	2.845271e+00	3.431096e+00	1.218516e+00	
5.340000e+00	8.607069e-01	5.869250e-01	2.273919e-01	2.850480e+00	3.435873e+00	1.218516e+00	
5.350000e+00	8.627859e-01	5.877498e-01	2.278175e-01	2.855667e+00	3.440629e+00	1.218516e+00	
5.360000e+00	8.648649e-01	5.885712e-01	2.282414e-01	2.860832e+00	3.445366e+00	1.218516e+00	
5.370000e+00	8.669439e-01	5.893891e-01	2.286634e-01	2.865976e+00	3.450083e+00	1.218516e+00	
5.380000e+00	8.690229e-01	5.902037e-01	2.290837e-01	2.871098e+00	3.454781e+00	1.218516e+00	
5.390000e+00	8.711019e-01	5.910148e-01	2.295022e-01	2.876199e+00	3.459459e+00	1.218516e+00	
5.400000e+00	8.731809e-01	5.918226e-01	2.299191e-01	2.881279e+00	3.464117e+00	1.218516e+00	
5.410000e+00	8.752599e-01	5.926270e-01	2.303342e-01	2.886339e+00	3.468757e+00	1.218516e+00	
5.420000e+00	8.773389e-01	5.934282e-01	2.307475e-01	2.891377e+00	3.473377e+00	1.218516e+00	
5.430000e+00	8.794179e-01	5.942260e-01	2.311592e-01	2.896394e+00	3.477978e+00	1.218516e+00	
5.440000e+00	8.814969e-01	5.950206e-01	2.315692e-01	2.901391e+00	3.482561e+00	1.218516e+00	
5.450000e+00	8.835759e-01	5.958119e-01	2.319775e-01	2.906368e+00	3.487124e+00	1.218516e+00	
5.460000e+00	8.856549e-01	5.965999e-01	2.323842e-01	2.911324e+00	3.491669e+00	1.218516e+00	
5.470000e+00	8.877339e-01	5.973848e-01	2.327891e-01	2.916259e+00	3.496196e+00	1.218516e+00	
5.480000e+00	8.898129e-01	5.981664e-01	2.331925e-01	2.921175e+00	3.500703e+00	1.218516e+00	
5.490000e+00	8.918919e-01	5.989449e-01	2.335942e-01	2.926071e+00	3.505193e+00	1.218516e+00	
5.500000e+00	8.939709e-01	5.997202e-01	2.339942e-01	2.930947e+00	3.509665e+00	1.218516e+00	
5.510000e+00	8.960499e-01	6.004923e-01	2.343927e-01	2.935803e+00	3.514118e+00	1.218516e+00	
5.520000e+00	8.981289e-01	6.012614e-01	2.347895e-01	2.940639e+00	3.518553e+00	1.218516e+00	
5.530000e+00	9.002079e-01	6.020273e-01	2.351848e-01	2.945456e+00	3.522971e+00	1.218516e+00	
5.540000e+00	9.022869e-01	6.027902e-01	2.355784e-01	2.950254e+00	3.527370e+00	1.218516e+00	
5.550000e+00	9.043659e-01	6.035500e-01	2.359705e-01	2.955032e+00	3.531752e+00	1.218516e+00	
5.560000e+00	9.064449e-01	6.043067e-01	2.363610e-01	2.959792e+00	3.536117e+00	1.218516e+00	
5.570000e+00	9.085239e-01	6.050604e-01	2.367499e-01	2.964532e+00	3.540464e+00	1.218516e+00	
5.580000e+00	9.106029e-01	6.058111e-01	2.371373e-01	2.969253e+00	3.544793e+00	1.218516e+00	
5.590000e+00	9.126819e-01	6.065588e-01	2.375231e-01	2.973956e+00	3.549106e+00	1.218516e+00	
5.600000e+00	9.147609e-01	6.073036e-01	2.379074e-01	2.978639e+00	3.553401e+00	1.218516e+00	
5.610000e+00	9.168399e-01	6.080453e-01	2.382902e-01	2.983305e+00	3.557679e+00	1.218516e+00	
5.620000e+00	9.189189e-01	6.087842e-01	2.386714e-01	2.987951e+00	3.561940e+00	1.218516e+00	
5.630000e+00	9.209979e-01	6.095201e-01	2.390512e-01	2.992580e+00	3.566185e+00	1.218516e+00	
5.640000e+00	9.230769e-01	6.102531e-01	2.394295e-01	2.997190e+00	3.570412e+00	1.218516e+00	
5.650000e+00	9.251559e-01	6.109832e-01	2.398062e-01	3.001782e+00	3.574623e+00	1.218516e+00	
5.660000e+00	9.272349e-01	6.117105e-01	2.401815e-01	3.006356e+00	3.578818e+00	1.218516e+00	
5.670000e+00	9.293139e-01	6.124349e-01	2.405553e-01	3.010911e+00	3.582996e+00	1.218516e+00	
5.680000e+00	9.313929e-01	6.131564e-01	2.409277e-01	3.015450e+00	3.587158e+00	1.218516e+00	
5.690000e+00	9.334719e-01	6.138752e-01	2.412986e-01	3.019970e+00	3.591303e+00	1.218516e+00	
5.700000e+00	9.355509e-01	6.145911e-01	2.416680e-01	3.024473e+00	3.595432e+00	1.218516e+00	
5.710000e+00	9.376299e-01	6.153043e-01	2.420360e-01	3.028958e+00	3.599545e+00	1.218516e+00	
5.720000e+00	9.397089e-01	6.160147e-01	2.424026e-01	3.033426e+00	3.603643e+00	1.218516e+00	
5.730000e+00	9.417879e-01	6.167223e-01	2.427678e-01	3.037876e+00	3.607724e+00	1.218516e+00	
5.740000e+00	9.438669e-01	6.174272e-01	2.431315e-01	3.042310e+00	3.611790e+00	1.218516e+00	
5.750000e+00	9.459459e-01	6.181293e-01	2.434939e-01	3.046726e+00	3.615839e+00	1.218516e+00	
5.760000e+00	9.480249e-01	6.188288e-01	2.438548e-01	3.051125e+00	3.619874e+00	1.218516e+00	
5.770000e+00	9.501040e-01	6.195256e-01	2.442144e-01	3.055507e+00	3.623892e+00	1.218516e+00	
5.780000e+00	9.521830e-01	6.202197e-01	2.445726e-01	3.059873e+00	3.627896e+00	1.218516e+00	
5.790000e+00	9.542620e-01	6.209111e-01	2.449294e-01	3.064221e+00	3.631884e+00	1.218516e+00	
5.800000e+00	9.563410e-01	6.215999e-01	2.452849e-01	3.068553e+00	3.635857e+00	1.218516e+00	
5.810000e+00	9.584200e-01	6.222860e-01	2.456389e-01	3.072869e+00	3.639814e+00	1.218516e+00	
5.820000e+00	9.604990e-01	6.229696e-01	2.459917e-01	3.077168e+00	3.643757e+00	1.218516e+00	
5.830000e+00	9.625780e-01	6.236505e-01	2.463431e-01	3.081451e+00	3.647684e+00	1.218516e+00	
5.840000e+00	9.646570e-01	6.243289e-01	2.466932e-01	3.085717e+00	3.651597e+00	1.218516e+00	
5.850000e+00	9.667360e-01	6.250046e-01	2.470419e-01	3.089968e+00	3.655494e+00	1.218516e+00	
5.860000e+00	9.688150e-01	6.256779e-01	2.473893e-01	3.094202e+00	3.659377e+00	1.218516e+00	
5.870000e+00	9.708940e-01	6.263486e-01	2.477354e-01	3.098420e+00	3.663246e+00	1.218516e+00	
5.880000e+00	9.729730e-01	6.270167e-01	2.480802e-01	3.102623e+00	3.667100e+00	1.218516e+00	
5.890000e+00	9.750520e-01	6.276824e-01	2.484237e-01	3.106809e+00	3.670939e+00	1.218516e+00	
5.900000e+00	9.771310e-01	6.283455e-01	2.487660e-01	3.110980e+00	3.674764e+00	1.218516e+00	
5.910000e+00	9.792100e-01	6.290062e-01	2.491069e-01	3.115135e+00	3.678575e+00	1.218516e+00	
5.920000e+00	9.812890e-01	6.296644e-01	2.494466e-01	3.119275e+00	3.682371e+00	1.218516e+00	
5.930000e+00	9.833680e-01	6.303201e-01	2.497850e-01	3.123399e+00	3.686153e+00	1.218516e+00	
5.940000e+00	9.854470e-01	6.309734e-01	2.501221e-01	3.127508e+00	3.689921e+00	1.218516e+00	
5.950000e+00	9.875260e-01	6.316242e-01	2.504580e-01	3.131602e+00	3.693675e+00	1.218516e+00	
5.960000e+00	9.896050e-01	6.322727e-01	2.507926e-01	3.135680e+00	3.697415e+00	1.218516e+00	
5.970000e+00	9.916840e-01	6.329187e-01	2.511260e-01	3.139744e+00	3.701142e+00	1.218516e+00	
5.980000e+00	9.937630e-01	6.335624e-01	2.514582e-01	3.143792e+00	3.704854e+00	1.218516e+00	
5.990000e+00	9.958420e-01	6.342036e-01	2.517892e-01	3.147826e+00	3.708553e+00	1.218516e+00	
6.000000e+00	9.979210e-01	6.348425e-01	2.521189e-01	3.151844e+00	3.712238e+00	1.218516e+00	
6.010000e+00	1.000000e+00	6.354791e-01	2.524474e-01	3.155848e+00	3.715910e+00	1.218516e+00	
