anm	anm	kod	nod	vud	mdflw	rbf	
1.041000e+00	3.601190e-01	8.168324e-02	1.000000e-09	1.060608e-01	6.981281e-01	1.130314e+00	
1.042000e+00	3.616071e-01	8.031416e-02	1.000000e-09	1.056092e-01	6.919126e-01	1.128735e+00	
1.043000e+00	3.630952e-01	7.894729e-02	1.000000e-09	1.051583e-01	6.856819e-01	1.127161e+00	
1.044000e+00	3.645833e-01	7.758263e-02	1.000000e-09	1.047081e-01	6.794362e-01	1.125591e+00	
1.045000e+00	3.660714e-01	7.622020e-02	1.000000e-09	1.042587e-01	6.731753e-01	1.124026e+00	
1.046000e+00	3.675595e-01	7.486000e-02	1.000000e-09	1.038100e-01	6.668993e-01	1.122465e+00	
1.047000e+00	3.690476e-01	7.350201e-02	1.000000e-09	1.033620e-01	6.606083e-01	1.120908e+00	
1.048000e+00	3.705357e-01	7.214626e-02	1.000000e-09	1.029148e-01	6.543022e-01	1.119356e+00	
1.049000e+00	3.720238e-01	7.079274e-02	1.000000e-09	1.024683e-01	6.479812e-01	1.117808e+00	
1.050000e+00	3.735119e-01	6.944146e-02	1.000000e-09	1.020226e-01	6.416452e-01	1.116264e+00	
1.051000e+00	3.750000e-01	6.809241e-02	1.000000e-09	1.015776e-01	6.352942e-01	1.114725e+00	
1.052000e+00	3.764881e-01	6.674561e-02	1.000000e-09	1.011333e-01	6.289283e-01	1.113189e+00	
1.053000e+00	3.779762e-01	6.540106e-02	1.000000e-09	1.006898e-01	6.225476e-01	1.111658e+00	
1.054000e+00	3.794643e-01	6.405877e-02	1.000000e-09	1.002470e-01	6.161519e-01	1.110132e+00	
1.055000e+00	3.809524e-01	6.271873e-02	1.000000e-09	9.980496e-02	6.097414e-01	1.108609e+00	
1.056000e+00	3.824405e-01	6.138095e-02	1.000000e-09	9.936367e-02	6.033161e-01	1.107090e+00	
1.057000e+00	3.839286e-01	6.004544e-02	1.000000e-09	9.892313e-02	5.968760e-01	1.105576e+00	
1.058000e+00	3.854167e-01	5.871220e-02	1.000000e-09	9.848333e-02	5.904211e-01	1.104066e+00	
1.059000e+00	3.869048e-01	5.738124e-02	1.000000e-09	9.804429e-02	5.839515e-01	1.102560e+00	
1.060000e+00	3.883929e-01	5.605257e-02	1.000000e-09	9.760600e-02	5.774672e-01	1.101058e+00	
1.061000e+00	3.898810e-01	5.472619e-02	1.000000e-09	9.716847e-02	5.709681e-01	1.099560e+00	
1.062000e+00	3.913690e-01	5.340211e-02	1.000000e-09	9.673169e-02	5.644544e-01	1.098066e+00	
1.063000e+00	3.928571e-01	5.208033e-02	1.000000e-09	9.629568e-02	5.579260e-01	1.096576e+00	
1.064000e+00	3.943452e-01	5.076086e-02	1.000000e-09	9.586043e-02	5.513830e-01	1.095091e+00	
1.065000e+00	3.958333e-01	4.944371e-02	1.000000e-09	9.542594e-02	5.448254e-01	1.093609e+00	
1.066000e+00	3.973214e-01	4.812889e-02	1.000000e-09	9.499222e-02	5.382533e-01	1.092131e+00	
1.067000e+00	3.988095e-01	4.681640e-02	1.000000e-09	9.455927e-02	5.316665e-01	1.090657e+00	
1.068000e+00	4.002976e-01	4.550626e-02	1.000000e-09	9.412709e-02	5.250653e-01	1.089188e+00	
1.069000e+00	4.017857e-01	4.419847e-02	1.000000e-09	9.369569e-02	5.184495e-01	1.087722e+00	
1.070000e+00	4.032738e-01	4.289303e-02	1.000000e-09	9.326507e-02	5.118193e-01	1.086260e+00	
1.071000e+00	4.047619e-01	4.158997e-02	1.000000e-09	9.283523e-02	5.051745e-01	1.084802e+00	
1.072000e+00	4.062500e-01	4.028929e-02	1.000000e-09	9.240617e-02	4.985154e-01	1.083348e+00	
1.073000e+00	4.077381e-01	3.899099e-02	1.000000e-09	9.197790e-02	4.918418e-01	1.081898e+00	
1.074000e+00	4.092262e-01	3.769510e-02	1.000000e-09	9.155043e-02	4.851538e-01	1.080452e+00	
1.075000e+00	4.107143e-01	3.640161e-02	1.000000e-09	9.112374e-02	4.784514e-01	1.079009e+00	
1.076000e+00	4.122024e-01	3.511055e-02	1.000000e-09	9.069786e-02	4.717347e-01	1.077571e+00	
1.077000e+00	4.136905e-01	3.382191e-02	1.000000e-09	9.027278e-02	4.650036e-01	1.076136e+00	
1.078000e+00	4.151786e-01	3.253572e-02	1.000000e-09	8.984851e-02	4.582583e-01	1.074705e+00	
1.079000e+00	4.166667e-01	3.125199e-02	1.000000e-09	8.942504e-02	4.514986e-01	1.073278e+00	
1.080000e+00	4.181548e-01	2.997073e-02	1.000000e-09	8.900239e-02	4.447247e-01	1.071855e+00	
1.081000e+00	4.196429e-01	2.869194e-02	1.000000e-09	8.858056e-02	4.379365e-01	1.070435e+00	
1.082000e+00	4.211310e-01	2.741565e-02	1.000000e-09	8.815955e-02	4.311341e-01	1.069019e+00	
1.083000e+00	4.226190e-01	2.614187e-02	1.000000e-09	8.773937e-02	4.243175e-01	1.067607e+00	
1.084000e+00	4.241071e-01	2.487061e-02	1.000000e-09	8.732002e-02	4.174866e-01	1.066199e+00	
1.085000e+00	4.255952e-01	2.360189e-02	1.000000e-09	8.690151e-02	4.106417e-01	1.064794e+00	
1.086000e+00	4.270833e-01	2.233572e-02	1.000000e-09	8.648383e-02	4.037825e-01	1.063393e+00	
1.087000e+00	4.285714e-01	2.107212e-02	1.000000e-09	8.606701e-02	3.969093e-01	1.061996e+00	
1.088000e+00	4.300595e-01	1.981110e-02	1.000000e-09	8.565104e-02	3.900219e-01	1.060603e+00	
1.089000e+00	4.315476e-01	1.855269e-02	1.000000e-09	8.523593e-02	3.831204e-01	1.059213e+00	
1.090000e+00	4.330357e-01	1.729689e-02	1.000000e-09	8.482167e-02	3.762049e-01	1.057826e+00	
1.091000e+00	4.345238e-01	1.604372e-02	1.000000e-09	8.440829e-02	3.692753e-01	1.056444e+00	
1.092000e+00	4.360119e-01	1.479321e-02	1.000000e-09	8.399579e-02	3.623317e-01	1.055065e+00	
1.093000e+00	4.375000e-01	1.354537e-02	1.000000e-09	8.358416e-02	3.553740e-01	1.053689e+00	
1.094000e+00	4.389881e-01	1.230022e-02	1.000000e-09	8.317343e-02	3.484024e-01	1.052317e+00	
1.095000e+00	4.404762e-01	1.105778e-02	1.000000e-09	8.276358e-02	3.414168e-01	1.050949e+00	
1.096000e+00	4.419643e-01	9.818072e-03	1.000000e-09	8.235464e-02	3.344172e-01	1.049584e+00	
1.097000e+00	4.434524e-01	8.581115e-03	1.000000e-09	8.194661e-02	3.274037e-01	1.048223e+00	
1.098000e+00	4.449405e-01	7.344943e-03	1.000000e-09	8.153883e-02	3.203763e-01	1.046865e+00	
1.099000e+00	4.464286e-01	5.953709e-03	1.000000e-09	8.107990e-02	3.133349e-01	1.045511e+00	
1.100000e+00	4.479167e-01	4.563541e-03	1.000000e-09	8.062133e-02	3.062797e-01	1.044161e+00	
1.101000e+00	4.494048e-01	3.174435e-03	1.000000e-09	8.016311e-02	2.992106e-01	1.042813e+00	
1.102000e+00	4.508929e-01	1.786383e-03	1.000000e-09	7.970523e-02	2.921277e-01	1.041470e+00	
1.103000e+00	4.523810e-01	3.993806e-04	1.000000e-09	7.924770e-02	2.850309e-01	1.040129e+00	
1.104000e+00	4.538690e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.779203e-01	1.038793e+00	
1.105000e+00	4.553571e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.707959e-01	1.037459e+00	
1.106000e+00	4.568452e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.636577e-01	1.036129e+00	
1.107000e+00	4.583333e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.565058e-01	1.034803e+00	
1.108000e+00	4.598214e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.493401e-01	1.033480e+00	
1.109000e+00	4.613095e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.421606e-01	1.032160e+00	
1.110000e+00	4.627976e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.349675e-01	1.030843e+00	
1.111000e+00	4.642857e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.277607e-01	1.029530e+00	
1.112000e+00	4.657738e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.205401e-01	1.028221e+00	
1.113000e+00	4.672619e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.133059e-01	1.026914e+00	
1.114000e+00	4.687500e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.060581e-01	1.025611e+00	
1.115000e+00	4.702381e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.987966e-01	1.024311e+00	
1.116000e+00	4.717262e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.915215e-01	1.023015e+00	
1.117000e+00	4.732143e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.842328e-01	1.021722e+00	
1.118000e+00	4.747024e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.769305e-01	1.020432e+00	
1.119000e+00	4.761905e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.696146e-01	1.019145e+00	
1.120000e+00	4.776786e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.622852e-01	1.017862e+00	
1.121000e+00	4.791667e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.549422e-01	1.016581e+00	
1.122000e+00	4.806548e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.475857e-01	1.015304e+00	
1.123000e+00	4.821429e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.402156e-01	1.014031e+00	
1.124000e+00	4.836310e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.328321e-01	1.012760e+00	
1.125000e+00	4.851190e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.254351e-01	1.011493e+00	
1.126000e+00	4.866071e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.180246e-01	1.010228e+00	
1.127000e+00	4.880952e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.106007e-01	1.008967e+00	
1.128000e+00	4.895833e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.031633e-01	1.007709e+00	
1.129000e+00	4.910714e-01	0.000000e+00	1.000000e-09	7.911596e-02	9.571247e-02	1.006454e+00	
1.130000e+00	4.925595e-01	0.000000e+00	1.000000e-09	7.911596e-02	8.824823e-02	1.005203e+00	
1.131000e+00	4.940476e-01	0.000000e+00	1.000000e-09	7.911596e-02	8.077060e-02	1.003954e+00	
1.132000e+00	4.955357e-01	0.000000e+00	1.000000e-09	7.911596e-02	7.327958e-02	1.002709e+00	
1.133000e+00	4.970238e-01	0.000000e+00	1.000000e-09	7.911596e-02	6.577518e-02	1.001466e+00	
1.134000e+00	4.985119e-01	0.000000e+00	1.000000e-09	7.911596e-02	5.825742e-02	1.000227e+00	
1.135000e+00	5.000000e-01	0.000000e+00	1.000000e-09	7.911596e-02	5.072632e-02	9.989907e-01	
1.136000e+00	5.014881e-01	0.000000e+00	1.000000e-09	7.911596e-02	4.318188e-02	9.977574e-01	
1.137000e+00	5.029762e-01	0.000000e+00	1.000000e-09	7.911596e-02	3.562411e-02	9.965273e-01	
1.138000e+00	5.044643e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.805304e-02	9.953001e-01	
1.139000e+00	5.059524e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.046867e-02	9.940760e-01	
1.140000e+00	5.074405e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.287102e-02	9.928549e-01	
1.141000e+00	5.089286e-01	0.000000e+00	1.000000e-09	7.911596e-02	5.260091e-03	9.916367e-01	
1.142000e+00	5.104167e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.904216e-01	
1.143000e+00	5.119048e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.892094e-01	
1.144000e+00	5.133929e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.880002e-01	
1.145000e+00	5.148810e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.867940e-01	
1.146000e+00	5.163690e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.855907e-01	
1.147000e+00	5.178571e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.843903e-01	
1.148000e+00	5.193452e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.831929e-01	
1.149000e+00	5.208333e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.819983e-01	
1.150000e+00	5.223214e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.808067e-01	
1.151000e+00	5.238095e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.796179e-01	
1.152000e+00	5.252976e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.784320e-01	
1.153000e+00	5.267857e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.772490e-01	
1.154000e+00	5.282738e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.760689e-01	
1.155000e+00	5.297619e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.748916e-01	
1.156000e+00	5.312500e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.737171e-01	
1.157000e+00	5.327381e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.725455e-01	
1.158000e+00	5.342262e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.713766e-01	
1.159000e+00	5.357143e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.702106e-01	
1.160000e+00	5.372024e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.690474e-01	
1.161000e+00	5.386905e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.678869e-01	
1.162000e+00	5.401786e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.667293e-01	
1.163000e+00	5.416667e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.655744e-01	
1.164000e+00	5.431548e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.644222e-01	
1.165000e+00	5.446429e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.632728e-01	
1.166000e+00	5.461310e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.621262e-01	
1.167000e+00	5.476190e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.609822e-01	
1.168000e+00	5.491071e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.598410e-01	
1.169000e+00	5.505952e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.587025e-01	
1.170000e+00	5.520833e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.575667e-01	
1.171000e+00	5.535714e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.564336e-01	
1.172000e+00	5.550595e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.553031e-01	
1.173000e+00	5.565476e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.541754e-01	
1.174000e+00	5.580357e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.530503e-01	
1.175000e+00	5.595238e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.519278e-01	
1.176000e+00	5.610119e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.508080e-01	
1.177000e+00	5.625000e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.496908e-01	
1.178000e+00	5.639881e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.485762e-01	
1.179000e+00	5.654762e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.474643e-01	
1.180000e+00	5.669643e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.463549e-01	
1.181000e+00	5.684524e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.452481e-01	
1.182000e+00	5.699405e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.441440e-01	
1.183000e+00	5.714286e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.430424e-01	
1.184000e+00	5.729167e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.419433e-01	
1.185000e+00	5.744048e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.408469e-01	
1.186000e+00	5.758929e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.397530e-01	
1.187000e+00	5.773810e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.386616e-01	
1.188000e+00	5.788690e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.375727e-01	
1.189000e+00	5.803571e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.364864e-01	
1.190000e+00	5.818452e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.354026e-01	
1.191000e+00	5.833333e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.343213e-01	
1.192000e+00	5.848214e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.332425e-01	
1.193000e+00	5.863095e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.321662e-01	
1.194000e+00	5.877976e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.310923e-01	
1.195000e+00	5.892857e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.300210e-01	
1.196000e+00	5.907738e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.289521e-01	
1.197000e+00	5.922619e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.278856e-01	
1.198000e+00	5.937500e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.268216e-01	
1.199000e+00	5.952381e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.257600e-01	
1.200000e+00	5.967262e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.247009e-01	
1.201000e+00	5.982143e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.236442e-01	
1.202000e+00	5.997024e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.225899e-01	
1.203000e+00	6.011905e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.215380e-01	
1.204000e+00	6.026786e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.204885e-01	
1.205000e+00	6.041667e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.194413e-01	
1.206000e+00	6.056548e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.183966e-01	
1.207000e+00	6.071429e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.173542e-01	
1.208000e+00	6.086310e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.163142e-01	
1.209000e+00	6.101190e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.152766e-01	
1.210000e+00	6.116071e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.142413e-01	
1.211000e+00	6.130952e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.132083e-01	
1.212000e+00	6.145833e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.121777e-01	
1.213000e+00	6.160714e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.111494e-01	
1.214000e+00	6.175595e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.101234e-01	
1.215000e+00	6.190476e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.090997e-01	
1.216000e+00	6.205357e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.080783e-01	
1.217000e+00	6.220238e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.070593e-01	
1.218000e+00	6.235119e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.060425e-01	
1.219000e+00	6.250000e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.050279e-01	
1.220000e+00	6.264881e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.040157e-01	
1.221000e+00	6.279762e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.030057e-01	
1.222000e+00	6.294643e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.019979e-01	
1.223000e+00	6.309524e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.009924e-01	
1.224000e+00	6.324405e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.999892e-01	
1.225000e+00	6.339286e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.989882e-01	
1.226000e+00	6.354167e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.979894e-01	
1.227000e+00	6.369048e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.969928e-01	
1.228000e+00	6.383929e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.959984e-01	
1.229000e+00	6.398810e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.950062e-01	
1.230000e+00	6.413690e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.940163e-01	
1.231000e+00	6.428571e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.930285e-01	
1.232000e+00	6.443452e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.920429e-01	
1.233000e+00	6.458333e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.910594e-01	
1.234000e+00	6.473214e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.900782e-01	
1.235000e+00	6.488095e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.890991e-01	
1.236000e+00	6.502976e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.881221e-01	
1.237000e+00	6.517857e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.871473e-01	
1.238000e+00	6.532738e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.861746e-01	
1.239000e+00	6.547619e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.852041e-01	
1.240000e+00	6.562500e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.842356e-01	
1.241000e+00	6.577381e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.832693e-01	
1.242000e+00	6.592262e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.823051e-01	
1.243000e+00	6.607143e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.813431e-01	
1.244000e+00	6.622024e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.803831e-01	
1.245000e+00	6.636905e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.794252e-01	
1.246000e+00	6.651786e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.784693e-01	
1.247000e+00	6.666667e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.775156e-01	
1.248000e+00	6.681548e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.765639e-01	
1.249000e+00	6.696429e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.756143e-01	
1.250000e+00	6.711310e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.746667e-01	
1.251000e+00	6.726190e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.737212e-01	
1.252000e+00	6.741071e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.727777e-01	
1.253000e+00	6.755952e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.718363e-01	
1.254000e+00	6.770833e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.708969e-01	
1.255000e+00	6.785714e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.699595e-01	
1.256000e+00	6.800595e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.690241e-01	
1.257000e+00	6.815476e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.680908e-01	
1.258000e+00	6.830357e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.671594e-01	
1.259000e+00	6.845238e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.662300e-01	
1.260000e+00	6.860119e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.653027e-01	
1.261000e+00	6.875000e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.643773e-01	
1.262000e+00	6.889881e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.634539e-01	
1.263000e+00	6.904762e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.625324e-01	
1.264000e+00	6.919643e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.616129e-01	
1.265000e+00	6.934524e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.606954e-01	
1.266000e+00	6.949405e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.597799e-01	
1.267000e+00	6.964286e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.588662e-01	
1.268000e+00	6.979167e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.579546e-01	
1.269000e+00	6.994048e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.570448e-01	
1.270000e+00	7.008929e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.561370e-01	
1.271000e+00	7.023810e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.552311e-01	
1.272000e+00	7.038690e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.543271e-01	
1.273000e+00	7.053571e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.534250e-01	
1.274000e+00	7.068452e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.525249e-01	
1.275000e+00	7.083333e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.516266e-01	
1.276000e+00	7.098214e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.507302e-01	
1.277000e+00	7.113095e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.498357e-01	
1.278000e+00	7.127976e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.489431e-01	
1.279000e+00	7.142857e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.480523e-01	
1.280000e+00	7.157738e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.471635e-01	
1.281000e+00	7.172619e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.462764e-01	
1.282000e+00	7.187500e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.453913e-01	
1.283000e+00	7.202381e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.445080e-01	
1.284000e+00	7.217262e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.436265e-01	
1.285000e+00	7.232143e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.427469e-01	
