amk	amk	kod	nod	vud	mdflw	rbf	
4.970000e-01	2.483758e-01	7.145946e-02	9.306690e-03	1.640882e-01	9.983964e-01	1.218516e+00	
4.980000e-01	2.488756e-01	7.162016e-02	9.306690e-03	1.641412e-01	9.983964e-01	1.218516e+00	
4.990000e-01	2.493753e-01	7.178086e-02	9.306690e-03	1.641942e-01	9.983964e-01	1.218516e+00	
5.000000e-01	2.498751e-01	7.194157e-02	9.306690e-03	1.642472e-01	9.983964e-01	1.218516e+00	
5.010000e-01	2.503748e-01	7.210229e-02	9.306690e-03	1.643002e-01	9.983964e-01	1.218516e+00	
5.020000e-01	2.508746e-01	7.226301e-02	9.306690e-03	1.643532e-01	9.983964e-01	1.218516e+00	
5.030000e-01	2.513743e-01	7.242374e-02	9.306690e-03	1.644062e-01	9.983964e-01	1.218516e+00	
5.040000e-01	2.518741e-01	7.258447e-02	9.306690e-03	1.644593e-01	9.983964e-01	1.218516e+00	
5.050000e-01	2.523738e-01	7.274520e-02	9.306690e-03	1.645123e-01	9.983964e-01	1.218516e+00	
5.060000e-01	2.528736e-01	7.290595e-02	9.306690e-03	1.645653e-01	9.983964e-01	1.218516e+00	
5.070000e-01	2.533733e-01	7.306669e-02	9.306690e-03	1.646183e-01	9.983964e-01	1.218516e+00	
5.080000e-01	2.538731e-01	7.322745e-02	9.306690e-03	1.646714e-01	9.983964e-01	1.218516e+00	
5.090000e-01	2.543728e-01	7.338821e-02	9.306690e-03	1.647244e-01	9.983964e-01	1.218516e+00	
5.100000e-01	2.548726e-01	7.354897e-02	9.306690e-03	1.647774e-01	9.983964e-01	1.218516e+00	
5.110000e-01	2.553723e-01	7.370974e-02	9.306690e-03	1.648305e-01	9.983964e-01	1.218516e+00	
5.120000e-01	2.558721e-01	7.387052e-02	9.306690e-03	1.648835e-01	9.983964e-01	1.218516e+00	
5.130000e-01	2.563718e-01	7.403130e-02	9.306690e-03	1.649365e-01	9.983964e-01	1.218516e+00	
5.140000e-01	2.568716e-01	7.419208e-02	9.306690e-03	1.649896e-01	9.983964e-01	1.218516e+00	
5.150000e-01	2.573713e-01	7.435288e-02	9.306690e-03	1.650426e-01	9.983964e-01	1.218516e+00	
5.160000e-01	2.578711e-01	7.451367e-02	9.306690e-03	1.650957e-01	9.983964e-01	1.218516e+00	
5.170000e-01	2.583708e-01	7.467447e-02	9.306690e-03	1.651487e-01	9.983964e-01	1.218516e+00	
5.180000e-01	2.588706e-01	7.483528e-02	9.306690e-03	1.652017e-01	9.983964e-01	1.218516e+00	
5.190000e-01	2.593703e-01	7.499610e-02	9.306690e-03	1.652548e-01	9.983964e-01	1.218516e+00	
5.200000e-01	2.598701e-01	7.515691e-02	9.306690e-03	1.653078e-01	9.983964e-01	1.218516e+00	
5.210000e-01	2.603698e-01	7.531774e-02	9.306690e-03	1.653609e-01	9.983964e-01	1.218516e+00	
5.220000e-01	2.608696e-01	7.547857e-02	9.306690e-03	1.654139e-01	9.983964e-01	1.218516e+00	
5.230000e-01	2.613693e-01	7.563940e-02	9.306690e-03	1.654670e-01	9.983964e-01	1.218516e+00	
5.240000e-01	2.618691e-01	7.580024e-02	9.306690e-03	1.655201e-01	9.983964e-01	1.218516e+00	
5.250000e-01	2.623688e-01	7.596109e-02	9.306690e-03	1.655731e-01	9.983964e-01	1.218516e+00	
5.260000e-01	2.628686e-01	7.612194e-02	9.306690e-03	1.656262e-01	9.983964e-01	1.218516e+00	
5.270000e-01	2.633683e-01	7.628280e-02	9.306690e-03	1.656792e-01	9.983964e-01	1.218516e+00	
5.280000e-01	2.638681e-01	7.644366e-02	9.306690e-03	1.657323e-01	9.983964e-01	1.218516e+00	
5.290000e-01	2.643678e-01	7.660452e-02	9.306690e-03	1.657854e-01	9.983964e-01	1.218516e+00	
5.300000e-01	2.648676e-01	7.676540e-02	9.306690e-03	1.658384e-01	9.983964e-01	1.218516e+00	
5.310000e-01	2.653673e-01	7.692627e-02	9.306690e-03	1.658915e-01	9.983964e-01	1.218516e+00	
5.320000e-01	2.658671e-01	7.708716e-02	9.306690e-03	1.659446e-01	9.983964e-01	1.218516e+00	
5.330000e-01	2.663668e-01	7.724805e-02	9.306690e-03	1.659976e-01	9.983964e-01	1.218516e+00	
5.340000e-01	2.668666e-01	7.740894e-02	9.306690e-03	1.660507e-01	9.983964e-01	1.218516e+00	
5.350000e-01	2.673663e-01	7.756984e-02	9.306690e-03	1.661038e-01	9.983964e-01	1.218516e+00	
5.360000e-01	2.678661e-01	7.773074e-02	9.306690e-03	1.661569e-01	9.983964e-01	1.218516e+00	
5.370000e-01	2.683658e-01	7.789165e-02	9.306690e-03	1.662099e-01	9.983964e-01	1.218516e+00	
5.380000e-01	2.688656e-01	7.805257e-02	9.306690e-03	1.662630e-01	9.983964e-01	1.218516e+00	
5.390000e-01	2.693653e-01	7.821349e-02	9.306690e-03	1.663161e-01	9.983964e-01	1.218516e+00	
5.400000e-01	2.698651e-01	7.837441e-02	9.306690e-03	1.663692e-01	9.983964e-01	1.218516e+00	
5.410000e-01	2.703648e-01	7.853534e-02	9.306690e-03	1.664223e-01	9.983964e-01	1.218516e+00	
5.420000e-01	2.708646e-01	7.869628e-02	9.306690e-03	1.664754e-01	9.983964e-01	1.218516e+00	
5.430000e-01	2.713643e-01	7.885722e-02	9.306690e-03	1.665285e-01	9.983964e-01	1.218516e+00	
5.440000e-01	2.718641e-01	7.901817e-02	9.306690e-03	1.665816e-01	9.983964e-01	1.218516e+00	
5.450000e-01	2.723638e-01	7.917912e-02	9.306690e-03	1.666346e-01	9.983964e-01	1.218516e+00	
5.460000e-01	2.728636e-01	7.934008e-02	9.306690e-03	1.666877e-01	9.983964e-01	1.218516e+00	
5.470000e-01	2.733633e-01	7.950104e-02	9.306690e-03	1.667408e-01	9.983964e-01	1.218516e+00	
5.480000e-01	2.738631e-01	7.966201e-02	9.306690e-03	1.667939e-01	9.983964e-01	1.218516e+00	
5.490000e-01	2.743628e-01	7.982298e-02	9.306690e-03	1.668470e-01	9.983964e-01	1.218516e+00	
5.500000e-01	2.748626e-01	7.998396e-02	9.306690e-03	1.669001e-01	9.983964e-01	1.218516e+00	
5.510000e-01	2.753623e-01	8.014494e-02	9.306690e-03	1.669532e-01	9.983964e-01	1.218516e+00	
5.520000e-01	2.758621e-01	8.030593e-02	9.306690e-03	1.670063e-01	9.983964e-01	1.218516e+00	
5.530000e-01	2.763618e-01	8.046692e-02	9.306690e-03	1.670595e-01	9.983964e-01	1.218516e+00	
5.540000e-01	2.768616e-01	8.062792e-02	9.306690e-03	1.671126e-01	9.983964e-01	1.218516e+00	
5.550000e-01	2.773613e-01	8.078892e-02	9.306690e-03	1.671657e-01	9.983964e-01	1.218516e+00	
5.560000e-01	2.778611e-01	8.094993e-02	9.306690e-03	1.672188e-01	9.983964e-01	1.218516e+00	
5.570000e-01	2.783608e-01	8.111095e-02	9.306690e-03	1.672719e-01	9.983964e-01	1.218516e+00	
5.580000e-01	2.788606e-01	8.127197e-02	9.306690e-03	1.673250e-01	9.983964e-01	1.218516e+00	
5.590000e-01	2.793603e-01	8.143299e-02	9.306690e-03	1.673781e-01	9.983964e-01	1.218516e+00	
5.600000e-01	2.798601e-01	8.159402e-02	9.306690e-03	1.674312e-01	9.983964e-01	1.218516e+00	
5.610000e-01	2.803598e-01	8.175506e-02	9.306690e-03	1.674844e-01	9.983964e-01	1.218516e+00	
5.620000e-01	2.808596e-01	8.191610e-02	9.306690e-03	1.675375e-01	9.983964e-01	1.218516e+00	
5.630000e-01	2.813593e-01	8.207714e-02	9.306690e-03	1.675906e-01	9.983964e-01	1.218516e+00	
5.640000e-01	2.818591e-01	8.223819e-02	9.306690e-03	1.676437e-01	9.983964e-01	1.218516e+00	
5.650000e-01	2.823588e-01	8.239925e-02	9.306690e-03	1.676969e-01	9.983964e-01	1.218516e+00	
5.660000e-01	2.828586e-01	8.256031e-02	9.306690e-03	1.677500e-01	9.983964e-01	1.218516e+00	
5.670000e-01	2.833583e-01	8.272138e-02	9.306690e-03	1.678031e-01	9.983964e-01	1.218516e+00	
5.680000e-01	2.838581e-01	8.288245e-02	9.306690e-03	1.678563e-01	9.983964e-01	1.218516e+00	
5.690000e-01	2.843578e-01	8.304353e-02	9.306690e-03	1.679094e-01	9.983964e-01	1.218516e+00	
5.700000e-01	2.848576e-01	8.320461e-02	9.306690e-03	1.679625e-01	9.983964e-01	1.218516e+00	
5.710000e-01	2.853573e-01	8.336569e-02	9.306690e-03	1.680157e-01	9.983964e-01	1.218516e+00	
5.720000e-01	2.858571e-01	8.352679e-02	9.306690e-03	1.680688e-01	9.983964e-01	1.218516e+00	
5.730000e-01	2.863568e-01	8.368788e-02	9.306690e-03	1.681219e-01	9.983964e-01	1.218516e+00	
5.740000e-01	2.868566e-01	8.384899e-02	9.306690e-03	1.681751e-01	9.983964e-01	1.218516e+00	
5.750000e-01	2.873563e-01	8.401009e-02	9.306690e-03	1.682282e-01	9.983964e-01	1.218516e+00	
5.760000e-01	2.878561e-01	8.417120e-02	9.306690e-03	1.682814e-01	9.983964e-01	1.218516e+00	
5.770000e-01	2.883558e-01	8.433232e-02	9.306690e-03	1.683345e-01	9.983964e-01	1.218516e+00	
5.780000e-01	2.888556e-01	8.449344e-02	9.306690e-03	1.683877e-01	9.983964e-01	1.218516e+00	
5.790000e-01	2.893553e-01	8.465457e-02	9.306690e-03	1.684408e-01	9.983964e-01	1.218516e+00	
5.800000e-01	2.898551e-01	8.481570e-02	9.306690e-03	1.684940e-01	9.983964e-01	1.218516e+00	
5.810000e-01	2.903548e-01	8.497684e-02	9.306690e-03	1.685471e-01	9.983964e-01	1.218516e+00	
5.820000e-01	2.908546e-01	8.513799e-02	9.306690e-03	1.686003e-01	9.983964e-01	1.218516e+00	
5.830000e-01	2.913543e-01	8.529913e-02	9.306690e-03	1.686535e-01	9.983964e-01	1.218516e+00	
5.840000e-01	2.918541e-01	8.546029e-02	9.306690e-03	1.687066e-01	9.983964e-01	1.218516e+00	
5.850000e-01	2.923538e-01	8.562144e-02	9.306690e-03	1.687598e-01	9.983964e-01	1.218516e+00	
5.860000e-01	2.928536e-01	8.578261e-02	9.306690e-03	1.688129e-01	9.983964e-01	1.218516e+00	
5.870000e-01	2.933533e-01	8.594378e-02	9.306690e-03	1.688661e-01	9.983964e-01	1.218516e+00	
5.880000e-01	2.938531e-01	8.610495e-02	9.306690e-03	1.689193e-01	9.983964e-01	1.218516e+00	
5.890000e-01	2.943528e-01	8.626613e-02	9.306690e-03	1.689724e-01	9.983964e-01	1.218516e+00	
5.900000e-01	2.948526e-01	8.642731e-02	9.306690e-03	1.690256e-01	9.983964e-01	1.218516e+00	
5.910000e-01	2.953523e-01	8.658850e-02	9.306690e-03	1.690788e-01	9.983964e-01	1.218516e+00	
5.920000e-01	2.958521e-01	8.674969e-02	9.306690e-03	1.691319e-01	9.983964e-01	1.218516e+00	
5.930000e-01	2.963518e-01	8.691089e-02	9.306690e-03	1.691851e-01	9.983964e-01	1.218516e+00	
5.940000e-01	2.968516e-01	8.707209e-02	9.306690e-03	1.692383e-01	9.983964e-01	1.218516e+00	
5.950000e-01	2.973513e-01	8.723330e-02	9.306690e-03	1.692915e-01	9.983964e-01	1.218516e+00	
5.960000e-01	2.978511e-01	8.739451e-02	9.306690e-03	1.693447e-01	9.983964e-01	1.218516e+00	
5.970000e-01	2.983508e-01	8.755573e-02	9.306690e-03	1.693978e-01	9.983964e-01	1.218516e+00	
5.980000e-01	2.988506e-01	8.771696e-02	9.306690e-03	1.694510e-01	9.983964e-01	1.218516e+00	
5.990000e-01	2.993503e-01	8.787818e-02	9.306690e-03	1.695042e-01	9.983964e-01	1.218516e+00	
6.000000e-01	2.998501e-01	8.803942e-02	9.306690e-03	1.695574e-01	9.983964e-01	1.218516e+00	
6.010000e-01	3.003498e-01	8.820066e-02	9.306690e-03	1.696106e-01	9.983964e-01	1.218516e+00	
6.020000e-01	3.008496e-01	8.836190e-02	9.306690e-03	1.696638e-01	9.983964e-01	1.218516e+00	
6.030000e-01	3.013493e-01	8.852315e-02	9.306690e-03	1.697170e-01	9.983964e-01	1.218516e+00	
6.040000e-01	3.018491e-01	8.868440e-02	9.306690e-03	1.697701e-01	9.983964e-01	1.218516e+00	
6.050000e-01	3.023488e-01	8.884566e-02	9.306690e-03	1.698233e-01	9.983964e-01	1.218516e+00	
6.060000e-01	3.028486e-01	8.900692e-02	9.306690e-03	1.698765e-01	9.983964e-01	1.218516e+00	
6.070000e-01	3.033483e-01	8.916819e-02	9.306690e-03	1.699297e-01	9.983964e-01	1.218516e+00	
6.080000e-01	3.038481e-01	8.932946e-02	9.306690e-03	1.699829e-01	9.983964e-01	1.218516e+00	
6.090000e-01	3.043478e-01	8.949074e-02	9.306690e-03	1.700361e-01	9.983964e-01	1.218516e+00	
6.100000e-01	3.048476e-01	8.965202e-02	9.306690e-03	1.700893e-01	9.983964e-01	1.218516e+00	
6.110000e-01	3.053473e-01	8.981331e-02	9.306690e-03	1.701425e-01	9.983964e-01	1.218516e+00	
6.120000e-01	3.058471e-01	8.997460e-02	9.306690e-03	1.701957e-01	9.983964e-01	1.218516e+00	
6.130000e-01	3.063468e-01	9.013590e-02	9.306690e-03	1.702490e-01	9.983964e-01	1.218516e+00	
6.140000e-01	3.068466e-01	9.029720e-02	9.306690e-03	1.703022e-01	9.983964e-01	1.218516e+00	
6.150000e-01	3.073463e-01	9.045851e-02	9.306690e-03	1.703554e-01	9.983964e-01	1.218516e+00	
6.160000e-01	3.078461e-01	9.061982e-02	9.306690e-03	1.704086e-01	9.983964e-01	1.218516e+00	
6.170000e-01	3.083458e-01	9.078114e-02	9.306690e-03	1.704618e-01	9.983964e-01	1.218516e+00	
6.180000e-01	3.088456e-01	9.094246e-02	9.306690e-03	1.705150e-01	9.983964e-01	1.218516e+00	
6.190000e-01	3.093453e-01	9.110379e-02	9.306690e-03	1.705682e-01	9.983964e-01	1.218516e+00	
6.200000e-01	3.098451e-01	9.126512e-02	9.306690e-03	1.706215e-01	9.983964e-01	1.218516e+00	
6.210000e-01	3.103448e-01	9.142646e-02	9.306690e-03	1.706747e-01	9.983964e-01	1.218516e+00	
6.220000e-01	3.108446e-01	9.158780e-02	9.306690e-03	1.707279e-01	9.983964e-01	1.218516e+00	
6.230000e-01	3.113443e-01	9.174914e-02	9.306690e-03	1.707811e-01	9.983964e-01	1.218516e+00	
6.240000e-01	3.118441e-01	9.191050e-02	9.306690e-03	1.708343e-01	9.983964e-01	1.218516e+00	
6.250000e-01	3.123438e-01	9.207185e-02	9.306690e-03	1.708876e-01	9.983964e-01	1.218516e+00	
6.260000e-01	3.128436e-01	9.223321e-02	9.306690e-03	1.709408e-01	9.983964e-01	1.218516e+00	
6.270000e-01	3.133433e-01	9.239458e-02	9.306690e-03	1.709940e-01	9.983964e-01	1.218516e+00	
6.280000e-01	3.138431e-01	9.255595e-02	9.306690e-03	1.710473e-01	9.983964e-01	1.218516e+00	
6.290000e-01	3.143428e-01	9.271732e-02	9.306690e-03	1.711005e-01	9.983964e-01	1.218516e+00	
6.300000e-01	3.148426e-01	9.287871e-02	9.306690e-03	1.711537e-01	9.983964e-01	1.218516e+00	
6.310000e-01	3.153423e-01	9.304009e-02	9.306690e-03	1.712070e-01	9.983964e-01	1.218516e+00	
6.320000e-01	3.158421e-01	9.320148e-02	9.306690e-03	1.712602e-01	9.983964e-01	1.218516e+00	
6.330000e-01	3.163418e-01	9.336288e-02	9.306690e-03	1.713134e-01	9.983964e-01	1.218516e+00	
6.340000e-01	3.168416e-01	9.352427e-02	9.306690e-03	1.713667e-01	9.983964e-01	1.218516e+00	
6.350000e-01	3.173413e-01	9.368568e-02	9.306690e-03	1.714199e-01	9.983964e-01	1.218516e+00	
6.360000e-01	3.178411e-01	9.384709e-02	9.306690e-03	1.714732e-01	9.983964e-01	1.218516e+00	
6.370000e-01	3.183408e-01	9.400850e-02	9.306690e-03	1.715264e-01	9.983964e-01	1.218516e+00	
6.380000e-01	3.188406e-01	9.416992e-02	9.306690e-03	1.715797e-01	9.983964e-01	1.218516e+00	
6.390000e-01	3.193403e-01	9.433135e-02	9.306690e-03	1.716329e-01	9.983964e-01	1.218516e+00	
6.400000e-01	3.198401e-01	9.449277e-02	9.306690e-03	1.716862e-01	9.983964e-01	1.218516e+00	
6.410000e-01	3.203398e-01	9.465421e-02	9.306690e-03	1.717394e-01	9.983964e-01	1.218516e+00	
6.420000e-01	3.208396e-01	9.481564e-02	9.306690e-03	1.717927e-01	9.983964e-01	1.218516e+00	
6.430000e-01	3.213393e-01	9.497709e-02	9.306690e-03	1.718459e-01	9.983964e-01	1.218516e+00	
6.440000e-01	3.218391e-01	9.513854e-02	9.306690e-03	1.718992e-01	9.983964e-01	1.218516e+00	
6.450000e-01	3.223388e-01	9.529999e-02	9.306690e-03	1.719524e-01	9.983964e-01	1.218516e+00	
6.460000e-01	3.228386e-01	9.546144e-02	9.306690e-03	1.720057e-01	9.983964e-01	1.218516e+00	
6.470000e-01	3.233383e-01	9.562291e-02	9.306690e-03	1.720590e-01	9.983964e-01	1.218516e+00	
6.480000e-01	3.238381e-01	9.578437e-02	9.306690e-03	1.721122e-01	9.983964e-01	1.218516e+00	
6.490000e-01	3.243378e-01	9.594584e-02	9.306690e-03	1.721655e-01	9.983964e-01	1.218516e+00	
6.500000e-01	3.248376e-01	9.610732e-02	9.306690e-03	1.722187e-01	9.983964e-01	1.218516e+00	
6.510000e-01	3.253373e-01	9.626880e-02	9.306690e-03	1.722720e-01	9.983964e-01	1.218516e+00	
6.520000e-01	3.258371e-01	9.643029e-02	9.306690e-03	1.723253e-01	9.983964e-01	1.218516e+00	
6.530000e-01	3.263368e-01	9.659178e-02	9.306690e-03	1.723786e-01	9.983964e-01	1.218516e+00	
6.540000e-01	3.268366e-01	9.675327e-02	9.306690e-03	1.724318e-01	9.983964e-01	1.218516e+00	
6.550000e-01	3.273363e-01	9.691477e-02	9.306690e-03	1.724851e-01	9.983964e-01	1.218516e+00	
6.560000e-01	3.278361e-01	9.707628e-02	9.306690e-03	1.725384e-01	9.983964e-01	1.218516e+00	
6.570000e-01	3.283358e-01	9.723779e-02	9.306690e-03	1.725917e-01	9.983964e-01	1.218516e+00	
6.580000e-01	3.288356e-01	9.739930e-02	9.306690e-03	1.726449e-01	9.983964e-01	1.218516e+00	
6.590000e-01	3.293353e-01	9.756082e-02	9.306690e-03	1.726982e-01	9.983964e-01	1.218516e+00	
6.600000e-01	3.298351e-01	9.772234e-02	9.306690e-03	1.727515e-01	9.983964e-01	1.218516e+00	
6.610000e-01	3.303348e-01	9.788387e-02	9.306690e-03	1.728048e-01	9.983964e-01	1.218516e+00	
6.620000e-01	3.308346e-01	9.804540e-02	9.306690e-03	1.728581e-01	9.983964e-01	1.218516e+00	
6.630000e-01	3.313343e-01	9.820694e-02	9.306690e-03	1.729113e-01	9.983964e-01	1.218516e+00	
6.640000e-01	3.318341e-01	9.836848e-02	9.306690e-03	1.729646e-01	9.983964e-01	1.218516e+00	
6.650000e-01	3.323338e-01	9.853003e-02	9.306690e-03	1.730179e-01	9.983964e-01	1.218516e+00	
6.660000e-01	3.328336e-01	9.869158e-02	9.306690e-03	1.730712e-01	9.983964e-01	1.218516e+00	
6.670000e-01	3.333333e-01	9.885313e-02	9.306690e-03	1.731245e-01	9.983964e-01	1.218516e+00	
6.680000e-01	3.338331e-01	9.901470e-02	9.306690e-03	1.731778e-01	9.983964e-01	1.218516e+00	
6.690000e-01	3.343328e-01	9.917626e-02	9.306690e-03	1.732311e-01	9.983964e-01	1.218516e+00	
6.700000e-01	3.348326e-01	9.933783e-02	9.306690e-03	1.732844e-01	9.983964e-01	1.218516e+00	
6.710000e-01	3.353323e-01	9.949940e-02	9.306690e-03	1.733377e-01	9.983964e-01	1.218516e+00	
6.720000e-01	3.358321e-01	9.966098e-02	9.306690e-03	1.733910e-01	9.983964e-01	1.218516e+00	
6.730000e-01	3.363318e-01	9.982257e-02	9.306690e-03	1.734443e-01	9.983964e-01	1.218516e+00	
6.740000e-01	3.368316e-01	9.998416e-02	9.306690e-03	1.734976e-01	9.983964e-01	1.218516e+00	
6.750000e-01	3.373313e-01	1.001457e-01	9.306690e-03	1.735509e-01	9.983964e-01	1.218516e+00	
6.760000e-01	3.378311e-01	1.003073e-01	9.306690e-03	1.736042e-01	9.983964e-01	1.218516e+00	
6.770000e-01	3.383308e-01	1.004689e-01	9.306690e-03	1.736575e-01	9.983964e-01	1.218516e+00	
6.780000e-01	3.388306e-01	1.006306e-01	9.306690e-03	1.737108e-01	9.983964e-01	1.218516e+00	
6.790000e-01	3.393303e-01	1.007922e-01	9.306690e-03	1.737641e-01	9.983964e-01	1.218516e+00	
6.800000e-01	3.398301e-01	1.009538e-01	9.306690e-03	1.738174e-01	9.983964e-01	1.218516e+00	
6.810000e-01	3.403298e-01	1.011154e-01	9.306690e-03	1.738708e-01	9.983964e-01	1.218516e+00	
6.820000e-01	3.408296e-01	1.012770e-01	9.306690e-03	1.739241e-01	9.983964e-01	1.218516e+00	
6.830000e-01	3.413293e-01	9.925272e-02	9.306690e-03	1.732563e-01	9.983964e-01	1.218516e+00	
6.840000e-01	3.418291e-01	9.942149e-02	9.306690e-03	1.733120e-01	9.983964e-01	1.218516e+00	
6.850000e-01	3.423288e-01	9.959027e-02	9.306690e-03	1.733677e-01	9.983964e-01	1.218516e+00	
6.860000e-01	3.428286e-01	9.975904e-02	9.306690e-03	1.734233e-01	9.983964e-01	1.218516e+00	
6.870000e-01	3.433283e-01	9.992781e-02	9.306690e-03	1.734790e-01	9.983964e-01	1.218516e+00	
6.880000e-01	3.438281e-01	1.000966e-01	9.306690e-03	1.735347e-01	9.983964e-01	1.218516e+00	
6.890000e-01	3.443278e-01	1.002653e-01	9.306690e-03	1.735904e-01	9.983964e-01	1.218516e+00	
6.900000e-01	3.448276e-01	1.004341e-01	9.306690e-03	1.736460e-01	9.983964e-01	1.218516e+00	
6.910000e-01	3.453273e-01	1.006029e-01	9.306690e-03	1.737017e-01	9.983964e-01	1.218516e+00	
6.920000e-01	3.458271e-01	1.007717e-01	9.306690e-03	1.737574e-01	9.983964e-01	1.218516e+00	
6.930000e-01	3.463268e-01	1.009404e-01	9.306690e-03	1.738130e-01	9.983964e-01	1.218516e+00	
6.940000e-01	3.468266e-01	1.011092e-01	9.306690e-03	1.738687e-01	9.983964e-01	1.218516e+00	
6.950000e-01	3.473263e-01	1.012780e-01	9.306690e-03	1.739244e-01	9.983964e-01	1.218516e+00	
6.960000e-01	3.478261e-01	1.014467e-01	9.306690e-03	1.739801e-01	9.983964e-01	1.218516e+00	
6.970000e-01	3.483258e-01	1.016155e-01	9.306690e-03	1.740357e-01	9.983964e-01	1.218516e+00	
6.980000e-01	3.488256e-01	1.017843e-01	9.306690e-03	1.740914e-01	9.983964e-01	1.218516e+00	
6.990000e-01	3.493253e-01	1.019531e-01	9.306690e-03	1.741471e-01	9.983964e-01	1.218516e+00	
7.000000e-01	3.498251e-01	1.021218e-01	9.306690e-03	1.742028e-01	9.983964e-01	1.218516e+00	
7.010000e-01	3.503248e-01	1.022906e-01	9.306690e-03	1.742584e-01	9.983964e-01	1.218516e+00	
7.020000e-01	3.508246e-01	1.024594e-01	9.306690e-03	1.743141e-01	9.983964e-01	1.218516e+00	
7.030000e-01	3.513243e-01	1.026281e-01	9.306690e-03	1.743698e-01	9.983964e-01	1.218516e+00	
7.040000e-01	3.518241e-01	1.027969e-01	9.306690e-03	1.744254e-01	9.983964e-01	1.218516e+00	
7.050000e-01	3.523238e-01	1.029657e-01	9.306690e-03	1.744811e-01	9.983964e-01	1.218516e+00	
7.060000e-01	3.528236e-01	1.031345e-01	9.306690e-03	1.745368e-01	9.983964e-01	1.218516e+00	
7.070000e-01	3.533233e-01	1.033032e-01	9.306690e-03	1.745925e-01	9.983964e-01	1.218516e+00	
7.080000e-01	3.538231e-01	1.034720e-01	9.306690e-03	1.746481e-01	9.983964e-01	1.218516e+00	
7.090000e-01	3.543228e-01	1.036408e-01	9.306690e-03	1.747038e-01	9.983964e-01	1.218516e+00	
7.100000e-01	3.548226e-01	1.038095e-01	9.306690e-03	1.747595e-01	9.983964e-01	1.218516e+00	
7.110000e-01	3.553223e-01	1.039783e-01	9.306690e-03	1.748151e-01	9.983964e-01	1.218516e+00	
7.120000e-01	3.558221e-01	1.041471e-01	9.306690e-03	1.748708e-01	9.983964e-01	1.218516e+00	
7.130000e-01	3.563218e-01	1.043159e-01	9.306690e-03	1.749265e-01	9.983964e-01	1.218516e+00	
7.140000e-01	3.568216e-01	1.044846e-01	9.306690e-03	1.749822e-01	9.983964e-01	1.218516e+00	
7.150000e-01	3.573213e-01	1.046534e-01	9.306690e-03	1.750378e-01	9.983964e-01	1.218516e+00	
7.160000e-01	3.578211e-01	1.048222e-01	9.306690e-03	1.750935e-01	9.983964e-01	1.218516e+00	
7.170000e-01	3.583208e-01	1.049909e-01	9.306690e-03	1.751492e-01	9.983964e-01	1.218516e+00	
7.180000e-01	3.588206e-01	1.051597e-01	9.306690e-03	1.752049e-01	9.983964e-01	1.218516e+00	
7.190000e-01	3.593203e-01	1.053285e-01	9.306690e-03	1.752605e-01	9.983964e-01	1.218516e+00	
7.200000e-01	3.598201e-01	1.054973e-01	9.306690e-03	1.753162e-01	9.983964e-01	1.218516e+00	
7.210000e-01	3.603198e-01	1.056660e-01	9.306690e-03	1.753719e-01	9.983964e-01	1.218516e+00	
7.220000e-01	3.608196e-01	1.058348e-01	9.306690e-03	1.754275e-01	9.983964e-01	1.218516e+00	
7.230000e-01	3.613193e-01	1.060036e-01	9.306690e-03	1.754832e-01	9.983964e-01	1.218516e+00	
7.240000e-01	3.618191e-01	1.061723e-01	9.306690e-03	1.755389e-01	9.983964e-01	1.218516e+00	
7.250000e-01	3.623188e-01	1.063411e-01	9.306690e-03	1.755946e-01	9.983964e-01	1.218516e+00	
7.260000e-01	3.628186e-01	1.065099e-01	9.306690e-03	1.756502e-01	9.983964e-01	1.218516e+00	
7.270000e-01	3.633183e-01	1.066786e-01	9.306690e-03	1.757059e-01	9.983964e-01	1.218516e+00	
7.280000e-01	3.638181e-01	1.068474e-01	9.306690e-03	1.757616e-01	9.983964e-01	1.218516e+00	
7.290000e-01	3.643178e-01	1.070162e-01	9.306690e-03	1.758173e-01	9.983964e-01	1.218516e+00	
7.300000e-01	3.648176e-01	1.071850e-01	9.306690e-03	1.758729e-01	9.983964e-01	1.218516e+00	
7.310000e-01	3.653173e-01	1.073537e-01	9.306690e-03	1.759286e-01	9.983964e-01	1.218516e+00	
7.320000e-01	3.658171e-01	1.075225e-01	9.306690e-03	1.759843e-01	9.983964e-01	1.218516e+00	
7.330000e-01	3.663168e-01	1.076913e-01	9.306690e-03	1.760399e-01	9.983964e-01	1.218516e+00	
7.340000e-01	3.668166e-01	1.078600e-01	9.306690e-03	1.760956e-01	9.983964e-01	1.218516e+00	
7.350000e-01	3.673163e-01	1.080288e-01	9.306690e-03	1.761513e-01	9.983964e-01	1.218516e+00	
7.360000e-01	3.678161e-01	1.081976e-01	9.306690e-03	1.762070e-01	9.983964e-01	1.218516e+00	
7.370000e-01	3.683158e-01	1.083664e-01	9.306690e-03	1.762626e-01	9.983964e-01	1.218516e+00	
7.380000e-01	3.688156e-01	1.085351e-01	9.306690e-03	1.763183e-01	9.983964e-01	1.218516e+00	
7.390000e-01	3.693153e-01	1.087039e-01	9.306690e-03	1.763740e-01	9.983964e-01	1.218516e+00	
7.400000e-01	3.698151e-01	1.088727e-01	9.306690e-03	1.764296e-01	9.983964e-01	1.218516e+00	
7.410000e-01	3.703148e-01	1.090414e-01	9.306690e-03	1.764853e-01	9.983964e-01	1.218516e+00	
