aum	aum	kod	nod	vud	mdflw	rbf	
5.010000e-01	2.503748e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.020000e-01	2.508746e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.030000e-01	2.513743e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.040000e-01	2.518741e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.050000e-01	2.523738e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.060000e-01	2.528736e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.070000e-01	2.533733e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.080000e-01	2.538731e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.090000e-01	2.543728e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.100000e-01	2.548726e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.110000e-01	2.553723e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.120000e-01	2.558721e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.130000e-01	2.563718e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.140000e-01	2.568716e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.150000e-01	2.573713e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.160000e-01	2.578711e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.170000e-01	2.583708e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.180000e-01	2.588706e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.190000e-01	2.593703e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.200000e-01	2.598701e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.210000e-01	2.603698e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.220000e-01	2.608696e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.230000e-01	2.613693e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.240000e-01	2.618691e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.250000e-01	2.623688e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.260000e-01	2.628686e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.270000e-01	2.633683e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.280000e-01	2.638681e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.290000e-01	2.643678e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.300000e-01	2.648676e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.310000e-01	2.653673e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.320000e-01	2.658671e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.330000e-01	2.663668e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.340000e-01	2.668666e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.350000e-01	2.673663e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.360000e-01	2.678661e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.370000e-01	2.683658e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.380000e-01	2.688656e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.390000e-01	2.693653e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.400000e-01	2.698651e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.410000e-01	2.703648e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.420000e-01	2.708646e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.430000e-01	2.713643e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.440000e-01	2.718641e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.450000e-01	2.723638e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.460000e-01	2.728636e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.470000e-01	2.733633e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.480000e-01	2.738631e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.490000e-01	2.743628e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.500000e-01	2.748626e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.510000e-01	2.753623e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.520000e-01	2.758621e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.530000e-01	2.763618e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.540000e-01	2.768616e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.550000e-01	2.773613e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.560000e-01	2.778611e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.570000e-01	2.783608e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.580000e-01	2.788606e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.590000e-01	2.793603e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.600000e-01	2.798601e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.610000e-01	2.803598e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.620000e-01	2.808596e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.630000e-01	2.813593e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.640000e-01	2.818591e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.650000e-01	2.823588e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.660000e-01	2.828586e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.670000e-01	2.833583e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.680000e-01	2.838581e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.690000e-01	2.843578e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.700000e-01	2.848576e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.710000e-01	2.853573e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.720000e-01	2.858571e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.730000e-01	2.863568e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.740000e-01	2.868566e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.750000e-01	2.873563e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.760000e-01	2.878561e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.770000e-01	2.883558e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.780000e-01	2.888556e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.790000e-01	2.893553e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.800000e-01	2.898551e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.810000e-01	2.903548e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.820000e-01	2.908546e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.830000e-01	2.913543e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.840000e-01	2.918541e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.850000e-01	2.923538e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.860000e-01	2.928536e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.870000e-01	2.933533e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.880000e-01	2.938531e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.890000e-01	2.943528e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.900000e-01	2.948526e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.910000e-01	2.953523e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.920000e-01	2.958521e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.930000e-01	2.963518e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.940000e-01	2.968516e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.950000e-01	2.973513e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.960000e-01	2.978511e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.970000e-01	2.983508e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.980000e-01	2.988506e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
5.990000e-01	2.993503e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
6.000000e-01	2.998501e-01	6.824947e-01	2.907359e-01	3.607396e+00	3.867356e+00	1.393329e+00	
6.010000e-01	3.003498e-01	6.810678e-01	2.899593e-01	3.597974e+00	3.859466e+00	1.392829e+00	
6.020000e-01	3.008496e-01	6.796418e-01	2.891831e-01	3.588557e+00	3.851580e+00	1.392330e+00	
6.030000e-01	3.013493e-01	6.782164e-01	2.884073e-01	3.579145e+00	3.843698e+00	1.391831e+00	
6.040000e-01	3.018491e-01	6.767919e-01	2.876319e-01	3.569739e+00	3.835821e+00	1.391333e+00	
6.050000e-01	3.023488e-01	6.753681e-01	2.868570e-01	3.560337e+00	3.827947e+00	1.390834e+00	
6.060000e-01	3.028486e-01	6.739450e-01	2.860824e-01	3.550941e+00	3.820078e+00	1.390337e+00	
6.070000e-01	3.033483e-01	6.725227e-01	2.853083e-01	3.541549e+00	3.812212e+00	1.389839e+00	
6.080000e-01	3.038481e-01	6.711012e-01	2.845347e-01	3.532163e+00	3.804351e+00	1.389342e+00	
6.090000e-01	3.043478e-01	6.696804e-01	2.837614e-01	3.522782e+00	3.796494e+00	1.388845e+00	
6.100000e-01	3.048476e-01	6.682604e-01	2.829885e-01	3.513406e+00	3.788642e+00	1.388349e+00	
6.110000e-01	3.053473e-01	6.668411e-01	2.822161e-01	3.504035e+00	3.780793e+00	1.387853e+00	
6.120000e-01	3.058471e-01	6.654225e-01	2.814441e-01	3.494669e+00	3.772948e+00	1.387357e+00	
6.130000e-01	3.063468e-01	6.640047e-01	2.806725e-01	3.485308e+00	3.765108e+00	1.386862e+00	
6.140000e-01	3.068466e-01	6.625877e-01	2.799013e-01	3.475952e+00	3.757271e+00	1.386367e+00	
6.150000e-01	3.073463e-01	6.611714e-01	2.791306e-01	3.466601e+00	3.749439e+00	1.385873e+00	
6.160000e-01	3.078461e-01	6.597559e-01	2.783602e-01	3.457255e+00	3.741611e+00	1.385378e+00	
6.170000e-01	3.083458e-01	6.583410e-01	2.775903e-01	3.447914e+00	3.733786e+00	1.384885e+00	
6.180000e-01	3.088456e-01	6.569270e-01	2.768208e-01	3.438579e+00	3.725966e+00	1.384391e+00	
6.190000e-01	3.093453e-01	6.555137e-01	2.760517e-01	3.429248e+00	3.718150e+00	1.383898e+00	
6.200000e-01	3.098451e-01	6.541011e-01	2.752830e-01	3.419922e+00	3.710338e+00	1.383405e+00	
6.210000e-01	3.103448e-01	6.526893e-01	2.745147e-01	3.410601e+00	3.702530e+00	1.382913e+00	
6.220000e-01	3.108446e-01	6.512782e-01	2.737468e-01	3.401286e+00	3.694727e+00	1.382421e+00	
6.230000e-01	3.113443e-01	6.498678e-01	2.729794e-01	3.391975e+00	3.686927e+00	1.381929e+00	
6.240000e-01	3.118441e-01	6.484582e-01	2.722124e-01	3.382669e+00	3.679131e+00	1.381437e+00	
6.250000e-01	3.123438e-01	6.470493e-01	2.714457e-01	3.373368e+00	3.671340e+00	1.380946e+00	
6.260000e-01	3.128436e-01	6.456412e-01	2.706795e-01	3.364073e+00	3.663552e+00	1.380456e+00	
6.270000e-01	3.133433e-01	6.442337e-01	2.699137e-01	3.354782e+00	3.655768e+00	1.379965e+00	
6.280000e-01	3.138431e-01	6.428271e-01	2.691483e-01	3.345496e+00	3.647989e+00	1.379475e+00	
6.290000e-01	3.143428e-01	6.414211e-01	2.683833e-01	3.336215e+00	3.640213e+00	1.378986e+00	
6.300000e-01	3.148426e-01	6.400159e-01	2.676188e-01	3.326939e+00	3.632442e+00	1.378496e+00	
6.310000e-01	3.153423e-01	6.386115e-01	2.668546e-01	3.317668e+00	3.624674e+00	1.378007e+00	
6.320000e-01	3.158421e-01	6.372077e-01	2.660908e-01	3.308402e+00	3.616911e+00	1.377519e+00	
6.330000e-01	3.163418e-01	6.358047e-01	2.653275e-01	3.299141e+00	3.609151e+00	1.377030e+00	
6.340000e-01	3.168416e-01	6.344024e-01	2.645645e-01	3.289885e+00	3.601396e+00	1.376542e+00	
6.350000e-01	3.173413e-01	6.330009e-01	2.638020e-01	3.280634e+00	3.593645e+00	1.376055e+00	
6.360000e-01	3.178411e-01	6.316001e-01	2.630399e-01	3.271387e+00	3.585897e+00	1.375568e+00	
6.370000e-01	3.183408e-01	6.302000e-01	2.622782e-01	3.262146e+00	3.578154e+00	1.375081e+00	
6.380000e-01	3.188406e-01	6.288006e-01	2.615168e-01	3.252909e+00	3.570414e+00	1.374594e+00	
6.390000e-01	3.193403e-01	6.274019e-01	2.607559e-01	3.243678e+00	3.562679e+00	1.374108e+00	
6.400000e-01	3.198401e-01	6.260040e-01	2.599954e-01	3.234451e+00	3.554947e+00	1.373622e+00	
6.410000e-01	3.203398e-01	6.246068e-01	2.592353e-01	3.225229e+00	3.547220e+00	1.373137e+00	
6.420000e-01	3.208396e-01	6.232103e-01	2.584756e-01	3.216012e+00	3.539496e+00	1.372651e+00	
6.430000e-01	3.213393e-01	6.218146e-01	2.577163e-01	3.206800e+00	3.531776e+00	1.372167e+00	
6.440000e-01	3.218391e-01	6.204196e-01	2.569574e-01	3.197593e+00	3.524061e+00	1.371682e+00	
6.450000e-01	3.223388e-01	6.190253e-01	2.561989e-01	3.188391e+00	3.516349e+00	1.371198e+00	
6.460000e-01	3.228386e-01	6.176317e-01	2.554408e-01	3.179193e+00	3.508641e+00	1.370714e+00	
6.470000e-01	3.233383e-01	6.162388e-01	2.546832e-01	3.170001e+00	3.500938e+00	1.370231e+00	
6.480000e-01	3.238381e-01	6.148466e-01	2.539259e-01	3.160813e+00	3.493238e+00	1.369747e+00	
6.490000e-01	3.243378e-01	6.134552e-01	2.531690e-01	3.151630e+00	3.485542e+00	1.369265e+00	
6.500000e-01	3.248376e-01	6.120645e-01	2.524125e-01	3.142452e+00	3.477850e+00	1.368782e+00	
6.510000e-01	3.253373e-01	6.106745e-01	2.516564e-01	3.133279e+00	3.470162e+00	1.368300e+00	
6.520000e-01	3.258371e-01	6.092852e-01	2.509007e-01	3.124110e+00	3.462478e+00	1.367818e+00	
6.530000e-01	3.263368e-01	6.078966e-01	2.501454e-01	3.114947e+00	3.454798e+00	1.367337e+00	
6.540000e-01	3.268366e-01	6.065087e-01	2.493905e-01	3.105788e+00	3.447121e+00	1.366856e+00	
6.550000e-01	3.273363e-01	6.051216e-01	2.486360e-01	3.096634e+00	3.439449e+00	1.366375e+00	
6.560000e-01	3.278361e-01	6.037351e-01	2.478819e-01	3.087485e+00	3.431780e+00	1.365895e+00	
6.570000e-01	3.283358e-01	6.023494e-01	2.471282e-01	3.078341e+00	3.424116e+00	1.365415e+00	
6.580000e-01	3.288356e-01	6.009643e-01	2.463749e-01	3.069201e+00	3.416455e+00	1.364935e+00	
6.590000e-01	3.293353e-01	5.995800e-01	2.456220e-01	3.060067e+00	3.408798e+00	1.364455e+00	
6.600000e-01	3.298351e-01	5.981964e-01	2.448695e-01	3.050937e+00	3.401146e+00	1.363976e+00	
6.610000e-01	3.303348e-01	5.968135e-01	2.441174e-01	3.041812e+00	3.393496e+00	1.363498e+00	
6.620000e-01	3.308346e-01	5.954313e-01	2.433657e-01	3.032691e+00	3.385851e+00	1.363019e+00	
6.630000e-01	3.313343e-01	5.940498e-01	2.426144e-01	3.023576e+00	3.378210e+00	1.362541e+00	
6.640000e-01	3.318341e-01	5.926690e-01	2.418634e-01	3.014465e+00	3.370573e+00	1.362063e+00	
6.650000e-01	3.323338e-01	5.912889e-01	2.411129e-01	3.005359e+00	3.362939e+00	1.361586e+00	
6.660000e-01	3.328336e-01	5.899095e-01	2.403627e-01	2.996257e+00	3.355310e+00	1.361109e+00	
6.670000e-01	3.333333e-01	5.885309e-01	2.396130e-01	2.987161e+00	3.347684e+00	1.360632e+00	
6.680000e-01	3.338331e-01	5.871529e-01	2.388636e-01	2.978069e+00	3.340062e+00	1.360156e+00	
6.690000e-01	3.343328e-01	5.857756e-01	2.381146e-01	2.968982e+00	3.332444e+00	1.359680e+00	
6.700000e-01	3.348326e-01	5.843990e-01	2.373661e-01	2.959900e+00	3.324830e+00	1.359204e+00	
6.710000e-01	3.353323e-01	5.830231e-01	2.366179e-01	2.950822e+00	3.317219e+00	1.358729e+00	
6.720000e-01	3.358321e-01	5.816479e-01	2.358701e-01	2.941749e+00	3.309613e+00	1.358254e+00	
6.730000e-01	3.363318e-01	5.802734e-01	2.351227e-01	2.932681e+00	3.302010e+00	1.357779e+00	
6.740000e-01	3.368316e-01	5.788996e-01	2.343756e-01	2.923618e+00	3.294411e+00	1.357305e+00	
6.750000e-01	3.373313e-01	5.775265e-01	2.336290e-01	2.914559e+00	3.286816e+00	1.356831e+00	
6.760000e-01	3.378311e-01	5.761541e-01	2.328828e-01	2.905505e+00	3.279225e+00	1.356357e+00	
6.770000e-01	3.383308e-01	5.747824e-01	2.321369e-01	2.896455e+00	3.271637e+00	1.355883e+00	
6.780000e-01	3.388306e-01	5.734113e-01	2.313914e-01	2.887411e+00	3.264053e+00	1.355410e+00	
6.790000e-01	3.393303e-01	5.720410e-01	2.306464e-01	2.878371e+00	3.256474e+00	1.354938e+00	
6.800000e-01	3.398301e-01	5.706713e-01	2.299017e-01	2.869336e+00	3.248898e+00	1.354465e+00	
6.810000e-01	3.403298e-01	5.693024e-01	2.291574e-01	2.860305e+00	3.241325e+00	1.353993e+00	
6.820000e-01	3.408296e-01	5.679341e-01	2.284134e-01	2.851279e+00	3.233757e+00	1.353521e+00	
6.830000e-01	3.413293e-01	5.665665e-01	2.276699e-01	2.842258e+00	3.226192e+00	1.353050e+00	
6.840000e-01	3.418291e-01	5.651996e-01	2.269268e-01	2.833241e+00	3.218631e+00	1.352579e+00	
6.850000e-01	3.423288e-01	5.638334e-01	2.261840e-01	2.824229e+00	3.211074e+00	1.352108e+00	
6.860000e-01	3.428286e-01	5.624679e-01	2.254416e-01	2.815222e+00	3.203521e+00	1.351638e+00	
6.870000e-01	3.433283e-01	5.611030e-01	2.246996e-01	2.806219e+00	3.195971e+00	1.351168e+00	
6.880000e-01	3.438281e-01	5.597389e-01	2.239580e-01	2.797221e+00	3.188426e+00	1.350698e+00	
6.890000e-01	3.443278e-01	5.583754e-01	2.232168e-01	2.788228e+00	3.180883e+00	1.350228e+00	
6.900000e-01	3.448276e-01	5.570126e-01	2.224759e-01	2.779239e+00	3.173345e+00	1.349759e+00	
6.910000e-01	3.453273e-01	5.556505e-01	2.217354e-01	2.770255e+00	3.165811e+00	1.349290e+00	
6.920000e-01	3.458271e-01	5.542891e-01	2.209954e-01	2.761275e+00	3.158280e+00	1.348822e+00	
6.930000e-01	3.463268e-01	5.529283e-01	2.202556e-01	2.752300e+00	3.150753e+00	1.348354e+00	
6.940000e-01	3.468266e-01	5.515682e-01	2.195163e-01	2.743330e+00	3.143230e+00	1.347886e+00	
6.950000e-01	3.473263e-01	5.502088e-01	2.187774e-01	2.734364e+00	3.135710e+00	1.347418e+00	
6.960000e-01	3.478261e-01	5.488501e-01	2.180388e-01	2.725403e+00	3.128194e+00	1.346951e+00	
6.970000e-01	3.483258e-01	5.474921e-01	2.173006e-01	2.716447e+00	3.120682e+00	1.346484e+00	
6.980000e-01	3.488256e-01	5.461347e-01	2.165628e-01	2.707495e+00	3.113174e+00	1.346018e+00	
6.990000e-01	3.493253e-01	5.447780e-01	2.158254e-01	2.698547e+00	3.105669e+00	1.345552e+00	
7.000000e-01	3.498251e-01	5.434220e-01	2.150883e-01	2.689605e+00	3.098168e+00	1.345086e+00	
7.010000e-01	3.503248e-01	5.420666e-01	2.143517e-01	2.680666e+00	3.090671e+00	1.344620e+00	
7.020000e-01	3.508246e-01	5.407119e-01	2.136154e-01	2.671733e+00	3.083178e+00	1.344155e+00	
7.030000e-01	3.513243e-01	5.393579e-01	2.128795e-01	2.662804e+00	3.075688e+00	1.343690e+00	
7.040000e-01	3.518241e-01	5.380046e-01	2.121439e-01	2.653879e+00	3.068202e+00	1.343225e+00	
7.050000e-01	3.523238e-01	5.366519e-01	2.114088e-01	2.644959e+00	3.060719e+00	1.342761e+00	
7.060000e-01	3.528236e-01	5.352999e-01	2.106740e-01	2.636044e+00	3.053241e+00	1.342297e+00	
7.070000e-01	3.533233e-01	5.339485e-01	2.099396e-01	2.627133e+00	3.045766e+00	1.341834e+00	
7.080000e-01	3.538231e-01	5.325979e-01	2.092055e-01	2.618226e+00	3.038294e+00	1.341370e+00	
7.090000e-01	3.543228e-01	5.312479e-01	2.084719e-01	2.609325e+00	3.030827e+00	1.340907e+00	
7.100000e-01	3.548226e-01	5.298985e-01	2.077386e-01	2.600427e+00	3.023363e+00	1.340445e+00	
7.110000e-01	3.553223e-01	5.285498e-01	2.070056e-01	2.591534e+00	3.015902e+00	1.339982e+00	
7.120000e-01	3.558221e-01	5.272018e-01	2.062731e-01	2.582646e+00	3.008446e+00	1.339520e+00	
7.130000e-01	3.563218e-01	5.258545e-01	2.055409e-01	2.573762e+00	3.000993e+00	1.339058e+00	
7.140000e-01	3.568216e-01	5.245078e-01	2.048091e-01	2.564883e+00	2.993543e+00	1.338597e+00	
7.150000e-01	3.573213e-01	5.231617e-01	2.040777e-01	2.556008e+00	2.986098e+00	1.338136e+00	
7.160000e-01	3.578211e-01	5.218164e-01	2.033466e-01	2.547138e+00	2.978656e+00	1.337675e+00	
7.170000e-01	3.583208e-01	5.204717e-01	2.026160e-01	2.538272e+00	2.971217e+00	1.337215e+00	
7.180000e-01	3.588206e-01	5.191276e-01	2.018856e-01	2.529411e+00	2.963783e+00	1.336755e+00	
7.190000e-01	3.593203e-01	5.177842e-01	2.011557e-01	2.520554e+00	2.956351e+00	1.336295e+00	
7.200000e-01	3.598201e-01	5.164415e-01	2.004261e-01	2.511702e+00	2.948924e+00	1.335835e+00	
7.210000e-01	3.603198e-01	5.150994e-01	1.996969e-01	2.502854e+00	2.941500e+00	1.335376e+00	
7.220000e-01	3.608196e-01	5.137579e-01	1.989681e-01	2.494011e+00	2.934080e+00	1.334917e+00	
7.230000e-01	3.613193e-01	5.124172e-01	1.982396e-01	2.485172e+00	2.926663e+00	1.334459e+00	
7.240000e-01	3.618191e-01	5.110770e-01	1.975115e-01	2.476337e+00	2.919250e+00	1.334000e+00	
7.250000e-01	3.623188e-01	5.097376e-01	1.967838e-01	2.467507e+00	2.911841e+00	1.333543e+00	
7.260000e-01	3.628186e-01	5.083987e-01	1.960564e-01	2.458681e+00	2.904435e+00	1.333085e+00	
7.270000e-01	3.633183e-01	5.070606e-01	1.953294e-01	2.449860e+00	2.897033e+00	1.332628e+00	
7.280000e-01	3.638181e-01	5.057230e-01	1.946028e-01	2.441044e+00	2.889635e+00	1.332171e+00	
7.290000e-01	3.643178e-01	5.043862e-01	1.938765e-01	2.432231e+00	2.882240e+00	1.331714e+00	
7.300000e-01	3.648176e-01	5.030499e-01	1.931506e-01	2.423423e+00	2.874848e+00	1.331258e+00	
7.310000e-01	3.653173e-01	5.017143e-01	1.924251e-01	2.414620e+00	2.867460e+00	1.330802e+00	
7.320000e-01	3.658171e-01	5.003794e-01	1.916999e-01	2.405821e+00	2.860076e+00	1.330346e+00	
7.330000e-01	3.663168e-01	4.990451e-01	1.909751e-01	2.397026e+00	2.852696e+00	1.329890e+00	
7.340000e-01	3.668166e-01	4.977115e-01	1.902507e-01	2.388236e+00	2.845319e+00	1.329435e+00	
7.350000e-01	3.673163e-01	4.963785e-01	1.895266e-01	2.379450e+00	2.837945e+00	1.328981e+00	
7.360000e-01	3.678161e-01	4.950461e-01	1.888029e-01	2.370669e+00	2.830575e+00	1.328526e+00	
7.370000e-01	3.683158e-01	4.937144e-01	1.880796e-01	2.361892e+00	2.823209e+00	1.328072e+00	
7.380000e-01	3.688156e-01	4.923833e-01	1.873566e-01	2.353119e+00	2.815846e+00	1.327618e+00	
7.390000e-01	3.693153e-01	4.910529e-01	1.866340e-01	2.344351e+00	2.808487e+00	1.327164e+00	
7.400000e-01	3.698151e-01	4.897231e-01	1.859117e-01	2.335587e+00	2.801131e+00	1.326711e+00	
7.410000e-01	3.703148e-01	4.883939e-01	1.851898e-01	2.326827e+00	2.793779e+00	1.326258e+00	
7.420000e-01	3.708146e-01	4.870654e-01	1.844683e-01	2.318072e+00	2.786431e+00	1.325806e+00	
7.430000e-01	3.713143e-01	4.857375e-01	1.837471e-01	2.309321e+00	2.779086e+00	1.325353e+00	
7.440000e-01	3.718141e-01	4.844102e-01	1.830263e-01	2.300575e+00	2.771744e+00	1.324901e+00	
7.450000e-01	3.723138e-01	4.830836e-01	1.823058e-01	2.291833e+00	2.764406e+00	1.324450e+00	
