pamkrn	pamkrn	kod	nod	vud	mdflw	rbf	
4.940000e-01	2.468766e-01	2.004865e+00	9.856140e-01	1.206291e+01	1.139712e+01	1.602501e+00	
4.950000e-01	2.473763e-01	2.000253e+00	9.831649e-01	1.203314e+01	1.137108e+01	1.601503e+00	
4.960000e-01	2.478761e-01	1.995647e+00	9.807185e-01	1.200340e+01	1.134507e+01	1.600507e+00	
4.970000e-01	2.483758e-01	1.991046e+00	9.782748e-01	1.197369e+01	1.131908e+01	1.599512e+00	
4.980000e-01	2.488756e-01	1.986451e+00	9.758339e-01	1.194401e+01	1.129313e+01	1.598518e+00	
4.990000e-01	2.493753e-01	1.981860e+00	9.733956e-01	1.191437e+01	1.126720e+01	1.597526e+00	
5.000000e-01	2.498751e-01	1.977274e+00	9.709601e-01	1.188476e+01	1.124131e+01	1.596535e+00	
5.010000e-01	2.503748e-01	1.972694e+00	9.685272e-01	1.185519e+01	1.121544e+01	1.595545e+00	
5.020000e-01	2.508746e-01	1.968118e+00	9.660970e-01	1.182564e+01	1.118960e+01	1.594556e+00	
5.030000e-01	2.513743e-01	1.963547e+00	9.636696e-01	1.179613e+01	1.116379e+01	1.593569e+00	
5.040000e-01	2.518741e-01	1.958982e+00	9.612448e-01	1.176665e+01	1.113801e+01	1.592582e+00	
5.050000e-01	2.523738e-01	1.954421e+00	9.588227e-01	1.173721e+01	1.111225e+01	1.591597e+00	
5.060000e-01	2.528736e-01	1.949866e+00	9.564032e-01	1.170779e+01	1.108652e+01	1.590613e+00	
5.070000e-01	2.533733e-01	1.945315e+00	9.539864e-01	1.167841e+01	1.106083e+01	1.589631e+00	
5.080000e-01	2.538731e-01	1.940770e+00	9.515723e-01	1.164906e+01	1.103516e+01	1.588649e+00	
5.090000e-01	2.543728e-01	1.936229e+00	9.491609e-01	1.161975e+01	1.100951e+01	1.587669e+00	
5.100000e-01	2.548726e-01	1.931694e+00	9.467520e-01	1.159046e+01	1.098390e+01	1.586690e+00	
5.110000e-01	2.553723e-01	1.927163e+00	9.443459e-01	1.156121e+01	1.095831e+01	1.585712e+00	
5.120000e-01	2.558721e-01	1.922638e+00	9.419423e-01	1.153199e+01	1.093275e+01	1.584736e+00	
5.130000e-01	2.563718e-01	1.918117e+00	9.395415e-01	1.150280e+01	1.090722e+01	1.583760e+00	
5.140000e-01	2.568716e-01	1.913601e+00	9.371432e-01	1.147365e+01	1.088172e+01	1.582786e+00	
5.150000e-01	2.573713e-01	1.909090e+00	9.347476e-01	1.144452e+01	1.085625e+01	1.581813e+00	
5.160000e-01	2.578711e-01	1.904584e+00	9.323545e-01	1.141543e+01	1.083080e+01	1.580841e+00	
5.170000e-01	2.583708e-01	1.900083e+00	9.299641e-01	1.138637e+01	1.080538e+01	1.579871e+00	
5.180000e-01	2.588706e-01	1.895587e+00	9.275764e-01	1.135734e+01	1.077999e+01	1.578901e+00	
5.190000e-01	2.593703e-01	1.891096e+00	9.251912e-01	1.132834e+01	1.075462e+01	1.577933e+00	
5.200000e-01	2.598701e-01	1.886610e+00	9.228086e-01	1.129938e+01	1.072929e+01	1.576966e+00	
5.210000e-01	2.603698e-01	1.882128e+00	9.204286e-01	1.127044e+01	1.070398e+01	1.576000e+00	
5.220000e-01	2.608696e-01	1.877652e+00	9.180512e-01	1.124154e+01	1.067869e+01	1.575035e+00	
5.230000e-01	2.613693e-01	1.873180e+00	9.156764e-01	1.121267e+01	1.065344e+01	1.574072e+00	
5.240000e-01	2.618691e-01	1.868713e+00	9.133042e-01	1.118383e+01	1.062821e+01	1.573110e+00	
5.250000e-01	2.623688e-01	1.864251e+00	9.109345e-01	1.115502e+01	1.060301e+01	1.572148e+00	
5.260000e-01	2.628686e-01	1.859794e+00	9.085674e-01	1.112625e+01	1.057784e+01	1.571189e+00	
5.270000e-01	2.633683e-01	1.855341e+00	9.062029e-01	1.109750e+01	1.055269e+01	1.570230e+00	
5.280000e-01	2.638681e-01	1.850894e+00	9.038410e-01	1.106878e+01	1.052757e+01	1.569272e+00	
5.290000e-01	2.643678e-01	1.846451e+00	9.014816e-01	1.104010e+01	1.050248e+01	1.568316e+00	
5.300000e-01	2.648676e-01	1.842013e+00	8.991248e-01	1.101145e+01	1.047742e+01	1.567360e+00	
5.310000e-01	2.653673e-01	1.837579e+00	8.967705e-01	1.098283e+01	1.045238e+01	1.566406e+00	
5.320000e-01	2.658671e-01	1.833151e+00	8.944187e-01	1.095424e+01	1.042737e+01	1.565453e+00	
5.330000e-01	2.663668e-01	1.828727e+00	8.920695e-01	1.092568e+01	1.040238e+01	1.564501e+00	
5.340000e-01	2.668666e-01	1.824308e+00	8.897228e-01	1.089715e+01	1.037743e+01	1.563551e+00	
5.350000e-01	2.673663e-01	1.819894e+00	8.873787e-01	1.086865e+01	1.035249e+01	1.562601e+00	
5.360000e-01	2.678661e-01	1.815484e+00	8.850371e-01	1.084018e+01	1.032759e+01	1.561653e+00	
5.370000e-01	2.683658e-01	1.811080e+00	8.826980e-01	1.081174e+01	1.030271e+01	1.560706e+00	
5.380000e-01	2.688656e-01	1.806680e+00	8.803614e-01	1.078334e+01	1.027786e+01	1.559760e+00	
5.390000e-01	2.693653e-01	1.802284e+00	8.780273e-01	1.075496e+01	1.025304e+01	1.558815e+00	
5.400000e-01	2.698651e-01	1.797894e+00	8.756957e-01	1.072662e+01	1.022824e+01	1.557871e+00	
5.410000e-01	2.703648e-01	1.793508e+00	8.733667e-01	1.069830e+01	1.020347e+01	1.556928e+00	
5.420000e-01	2.708646e-01	1.789126e+00	8.710401e-01	1.067002e+01	1.017872e+01	1.555987e+00	
5.430000e-01	2.713643e-01	1.784750e+00	8.687160e-01	1.064176e+01	1.015400e+01	1.555047e+00	
5.440000e-01	2.718641e-01	1.780378e+00	8.663944e-01	1.061354e+01	1.012931e+01	1.554107e+00	
5.450000e-01	2.723638e-01	1.776011e+00	8.640753e-01	1.058534e+01	1.010464e+01	1.553169e+00	
5.460000e-01	2.728636e-01	1.771648e+00	8.617587e-01	1.055718e+01	1.008000e+01	1.552232e+00	
5.470000e-01	2.733633e-01	1.767290e+00	8.594445e-01	1.052904e+01	1.005539e+01	1.551297e+00	
5.480000e-01	2.738631e-01	1.762937e+00	8.571328e-01	1.050094e+01	1.003080e+01	1.550362e+00	
5.490000e-01	2.743628e-01	1.758588e+00	8.548236e-01	1.047287e+01	1.000624e+01	1.549428e+00	
5.500000e-01	2.748626e-01	1.754244e+00	8.525168e-01	1.044482e+01	9.981704e+00	1.548496e+00	
5.510000e-01	2.753623e-01	1.749904e+00	8.502125e-01	1.041681e+01	9.957195e+00	1.547565e+00	
5.520000e-01	2.758621e-01	1.745569e+00	8.479106e-01	1.038882e+01	9.932710e+00	1.546634e+00	
5.530000e-01	2.763618e-01	1.741239e+00	8.456112e-01	1.036087e+01	9.908252e+00	1.545705e+00	
5.540000e-01	2.768616e-01	1.736913e+00	8.433143e-01	1.033294e+01	9.883820e+00	1.544777e+00	
5.550000e-01	2.773613e-01	1.732592e+00	8.410197e-01	1.030505e+01	9.859413e+00	1.543851e+00	
5.560000e-01	2.778611e-01	1.728275e+00	8.387276e-01	1.027718e+01	9.835032e+00	1.542925e+00	
5.570000e-01	2.783608e-01	1.723963e+00	8.364379e-01	1.024934e+01	9.810677e+00	1.542000e+00	
5.580000e-01	2.788606e-01	1.719656e+00	8.341507e-01	1.022154e+01	9.786347e+00	1.541077e+00	
5.590000e-01	2.793603e-01	1.715353e+00	8.318658e-01	1.019376e+01	9.762043e+00	1.540154e+00	
5.600000e-01	2.798601e-01	1.711054e+00	8.295834e-01	1.016601e+01	9.737764e+00	1.539233e+00	
5.610000e-01	2.803598e-01	1.706760e+00	8.273034e-01	1.013829e+01	9.713511e+00	1.538313e+00	
5.620000e-01	2.808596e-01	1.702471e+00	8.250258e-01	1.011060e+01	9.689283e+00	1.537394e+00	
5.630000e-01	2.813593e-01	1.698186e+00	8.227506e-01	1.008294e+01	9.665081e+00	1.536476e+00	
5.640000e-01	2.818591e-01	1.693905e+00	8.204778e-01	1.005531e+01	9.640904e+00	1.535559e+00	
5.650000e-01	2.823588e-01	1.689629e+00	8.182074e-01	1.002771e+01	9.616752e+00	1.534643e+00	
5.660000e-01	2.828586e-01	1.685358e+00	8.159393e-01	1.000014e+01	9.592625e+00	1.533728e+00	
5.670000e-01	2.833583e-01	1.681091e+00	8.136737e-01	9.972591e+00	9.568524e+00	1.532815e+00	
5.680000e-01	2.838581e-01	1.676828e+00	8.114104e-01	9.945076e+00	9.544447e+00	1.531902e+00	
5.690000e-01	2.843578e-01	1.672570e+00	8.091495e-01	9.917589e+00	9.520396e+00	1.530991e+00	
5.700000e-01	2.848576e-01	1.668317e+00	8.068910e-01	9.890131e+00	9.496370e+00	1.530080e+00	
5.710000e-01	2.853573e-01	1.664067e+00	8.046349e-01	9.862702e+00	9.472369e+00	1.529171e+00	
5.720000e-01	2.858571e-01	1.659823e+00	8.023811e-01	9.835302e+00	9.448393e+00	1.528263e+00	
5.730000e-01	2.863568e-01	1.655582e+00	8.001297e-01	9.807930e+00	9.424442e+00	1.527356e+00	
5.740000e-01	2.868566e-01	1.651346e+00	7.978806e-01	9.780587e+00	9.400515e+00	1.526450e+00	
5.750000e-01	2.873563e-01	1.647115e+00	7.956338e-01	9.753273e+00	9.376614e+00	1.525545e+00	
5.760000e-01	2.878561e-01	1.642888e+00	7.933895e-01	9.725987e+00	9.352737e+00	1.524641e+00	
5.770000e-01	2.883558e-01	1.638665e+00	7.911474e-01	9.698729e+00	9.328885e+00	1.523738e+00	
5.780000e-01	2.888556e-01	1.634447e+00	7.889077e-01	9.671500e+00	9.305058e+00	1.522836e+00	
5.790000e-01	2.893553e-01	1.630233e+00	7.866703e-01	9.644299e+00	9.281255e+00	1.521935e+00	
5.800000e-01	2.898551e-01	1.626023e+00	7.844353e-01	9.617127e+00	9.257477e+00	1.521036e+00	
5.810000e-01	2.903548e-01	1.621818e+00	7.822026e-01	9.589982e+00	9.233723e+00	1.520137e+00	
5.820000e-01	2.908546e-01	1.617617e+00	7.799722e-01	9.562866e+00	9.209994e+00	1.519240e+00	
5.830000e-01	2.913543e-01	1.613420e+00	7.777441e-01	9.535778e+00	9.186289e+00	1.518343e+00	
5.840000e-01	2.918541e-01	1.609228e+00	7.755183e-01	9.508719e+00	9.162609e+00	1.517448e+00	
5.850000e-01	2.923538e-01	1.605040e+00	7.732948e-01	9.481687e+00	9.138953e+00	1.516553e+00	
5.860000e-01	2.928536e-01	1.600857e+00	7.710737e-01	9.454683e+00	9.115322e+00	1.515660e+00	
5.870000e-01	2.933533e-01	1.596677e+00	7.688548e-01	9.427707e+00	9.091715e+00	1.514768e+00	
5.880000e-01	2.938531e-01	1.592502e+00	7.666382e-01	9.400759e+00	9.068132e+00	1.513877e+00	
5.890000e-01	2.943528e-01	1.588332e+00	7.644239e-01	9.373839e+00	9.044573e+00	1.512986e+00	
5.900000e-01	2.948526e-01	1.584165e+00	7.622119e-01	9.346946e+00	9.021038e+00	1.512097e+00	
5.910000e-01	2.953523e-01	1.580003e+00	7.600022e-01	9.320081e+00	8.997528e+00	1.511209e+00	
5.920000e-01	2.958521e-01	1.575845e+00	7.577948e-01	9.293244e+00	8.974041e+00	1.510322e+00	
5.930000e-01	2.963518e-01	1.571692e+00	7.555896e-01	9.266435e+00	8.950579e+00	1.509436e+00	
5.940000e-01	2.968516e-01	1.567542e+00	7.533867e-01	9.239653e+00	8.927140e+00	1.508551e+00	
5.950000e-01	2.973513e-01	1.563397e+00	7.511861e-01	9.212899e+00	8.903726e+00	1.507668e+00	
5.960000e-01	2.978511e-01	1.559256e+00	7.489877e-01	9.186172e+00	8.880335e+00	1.506785e+00	
5.970000e-01	2.983508e-01	1.555120e+00	7.467916e-01	9.159473e+00	8.856968e+00	1.505903e+00	
5.980000e-01	2.988506e-01	1.550987e+00	7.445977e-01	9.132801e+00	8.833625e+00	1.505022e+00	
5.990000e-01	2.993503e-01	1.546859e+00	7.424061e-01	9.106156e+00	8.810306e+00	1.504142e+00	
6.000000e-01	2.998501e-01	1.542735e+00	7.402168e-01	9.079539e+00	8.787011e+00	1.503264e+00	
6.010000e-01	3.003498e-01	1.538616e+00	7.380296e-01	9.052949e+00	8.763739e+00	1.502386e+00	
6.020000e-01	3.008496e-01	1.534500e+00	7.358448e-01	9.026386e+00	8.740491e+00	1.501509e+00	
6.030000e-01	3.013493e-01	1.530389e+00	7.336621e-01	8.999850e+00	8.717266e+00	1.500633e+00	
6.040000e-01	3.018491e-01	1.526281e+00	7.314817e-01	8.973341e+00	8.694065e+00	1.499759e+00	
6.050000e-01	3.023488e-01	1.522178e+00	7.293035e-01	8.946860e+00	8.670888e+00	1.498885e+00	
6.060000e-01	3.028486e-01	1.518080e+00	7.271275e-01	8.920405e+00	8.647734e+00	1.498013e+00	
6.070000e-01	3.033483e-01	1.513985e+00	7.249537e-01	8.893977e+00	8.624603e+00	1.497141e+00	
6.080000e-01	3.038481e-01	1.509894e+00	7.227822e-01	8.867576e+00	8.601496e+00	1.496270e+00	
6.090000e-01	3.043478e-01	1.505808e+00	7.206128e-01	8.841202e+00	8.578412e+00	1.495401e+00	
6.100000e-01	3.048476e-01	1.501726e+00	7.184457e-01	8.814855e+00	8.555351e+00	1.494532e+00	
6.110000e-01	3.053473e-01	1.497648e+00	7.162808e-01	8.788535e+00	8.532314e+00	1.493665e+00	
6.120000e-01	3.058471e-01	1.493574e+00	7.141180e-01	8.762241e+00	8.509299e+00	1.492798e+00	
6.130000e-01	3.063468e-01	1.489504e+00	7.119575e-01	8.735974e+00	8.486308e+00	1.491933e+00	
6.140000e-01	3.068466e-01	1.485438e+00	7.097991e-01	8.709733e+00	8.463341e+00	1.491068e+00	
6.150000e-01	3.073463e-01	1.481376e+00	7.076430e-01	8.683519e+00	8.440396e+00	1.490205e+00	
6.160000e-01	3.078461e-01	1.477319e+00	7.054890e-01	8.657332e+00	8.417474e+00	1.489342e+00	
6.170000e-01	3.083458e-01	1.473265e+00	7.033372e-01	8.631171e+00	8.394575e+00	1.488481e+00	
6.180000e-01	3.088456e-01	1.469216e+00	7.011876e-01	8.605037e+00	8.371700e+00	1.487620e+00	
6.190000e-01	3.093453e-01	1.465170e+00	6.990401e-01	8.578928e+00	8.348847e+00	1.486760e+00	
6.200000e-01	3.098451e-01	1.461129e+00	6.968948e-01	8.552847e+00	8.326017e+00	1.485902e+00	
6.210000e-01	3.103448e-01	1.457092e+00	6.947517e-01	8.526791e+00	8.303210e+00	1.485044e+00	
6.220000e-01	3.108446e-01	1.453058e+00	6.926107e-01	8.500762e+00	8.280425e+00	1.484188e+00	
6.230000e-01	3.113443e-01	1.449029e+00	6.904719e-01	8.474759e+00	8.257664e+00	1.483332e+00	
6.240000e-01	3.118441e-01	1.445004e+00	6.883352e-01	8.448782e+00	8.234925e+00	1.482478e+00	
6.250000e-01	3.123438e-01	1.440983e+00	6.862007e-01	8.422831e+00	8.212209e+00	1.481624e+00	
6.260000e-01	3.128436e-01	1.436966e+00	6.840683e-01	8.396906e+00	8.189515e+00	1.480771e+00	
6.270000e-01	3.133433e-01	1.432953e+00	6.819380e-01	8.371007e+00	8.166845e+00	1.479920e+00	
6.280000e-01	3.138431e-01	1.428944e+00	6.798099e-01	8.345134e+00	8.144196e+00	1.479069e+00	
6.290000e-01	3.143428e-01	1.424939e+00	6.776840e-01	8.319287e+00	8.121570e+00	1.478219e+00	
6.300000e-01	3.148426e-01	1.420937e+00	6.755601e-01	8.293466e+00	8.098967e+00	1.477371e+00	
6.310000e-01	3.153423e-01	1.416940e+00	6.734384e-01	8.267671e+00	8.076386e+00	1.476523e+00	
6.320000e-01	3.158421e-01	1.412947e+00	6.713188e-01	8.241901e+00	8.053828e+00	1.475676e+00	
6.330000e-01	3.163418e-01	1.408958e+00	6.692013e-01	8.216157e+00	8.031291e+00	1.474830e+00	
6.340000e-01	3.168416e-01	1.404973e+00	6.670859e-01	8.190439e+00	8.008778e+00	1.473986e+00	
6.350000e-01	3.173413e-01	1.400992e+00	6.649727e-01	8.164747e+00	7.986286e+00	1.473142e+00	
6.360000e-01	3.178411e-01	1.397014e+00	6.628615e-01	8.139080e+00	7.963817e+00	1.472299e+00	
6.370000e-01	3.183408e-01	1.393041e+00	6.607524e-01	8.113438e+00	7.941370e+00	1.471457e+00	
6.380000e-01	3.188406e-01	1.389071e+00	6.586455e-01	8.087822e+00	7.918945e+00	1.470616e+00	
6.390000e-01	3.193403e-01	1.385106e+00	6.565406e-01	8.062232e+00	7.896542e+00	1.469776e+00	
6.400000e-01	3.198401e-01	1.381144e+00	6.544379e-01	8.036667e+00	7.874161e+00	1.468937e+00	
6.410000e-01	3.203398e-01	1.377187e+00	6.523372e-01	8.011127e+00	7.851803e+00	1.468099e+00	
6.420000e-01	3.208396e-01	1.373233e+00	6.502386e-01	7.985613e+00	7.829466e+00	1.467262e+00	
6.430000e-01	3.213393e-01	1.369283e+00	6.481420e-01	7.960124e+00	7.807151e+00	1.466425e+00	
6.440000e-01	3.218391e-01	1.365337e+00	6.460476e-01	7.934660e+00	7.784858e+00	1.465590e+00	
6.450000e-01	3.223388e-01	1.361395e+00	6.439552e-01	7.909221e+00	7.762588e+00	1.464756e+00	
6.460000e-01	3.228386e-01	1.357457e+00	6.418649e-01	7.883808e+00	7.740339e+00	1.463923e+00	
6.470000e-01	3.233383e-01	1.353522e+00	6.397767e-01	7.858419e+00	7.718111e+00	1.463090e+00	
6.480000e-01	3.238381e-01	1.349592e+00	6.376905e-01	7.833056e+00	7.695906e+00	1.462259e+00	
6.490000e-01	3.243378e-01	1.345665e+00	6.356064e-01	7.807718e+00	7.673722e+00	1.461428e+00	
6.500000e-01	3.248376e-01	1.341742e+00	6.335243e-01	7.782404e+00	7.651560e+00	1.460599e+00	
6.510000e-01	3.253373e-01	1.337823e+00	6.314443e-01	7.757116e+00	7.629420e+00	1.459770e+00	
6.520000e-01	3.258371e-01	1.333908e+00	6.293663e-01	7.731852e+00	7.607301e+00	1.458942e+00	
6.530000e-01	3.263368e-01	1.329997e+00	6.272904e-01	7.706614e+00	7.585204e+00	1.458116e+00	
6.540000e-01	3.268366e-01	1.326090e+00	6.252165e-01	7.681400e+00	7.563129e+00	1.457290e+00	
6.550000e-01	3.273363e-01	1.322186e+00	6.231447e-01	7.656210e+00	7.541074e+00	1.456465e+00	
6.560000e-01	3.278361e-01	1.318286e+00	6.210748e-01	7.631046e+00	7.519042e+00	1.455641e+00	
6.570000e-01	3.283358e-01	1.314390e+00	6.190071e-01	7.605906e+00	7.497031e+00	1.454818e+00	
6.580000e-01	3.288356e-01	1.310498e+00	6.169413e-01	7.580791e+00	7.475041e+00	1.453996e+00	
6.590000e-01	3.293353e-01	1.306610e+00	6.148776e-01	7.555700e+00	7.453073e+00	1.453175e+00	
6.600000e-01	3.298351e-01	1.302725e+00	6.128158e-01	7.530634e+00	7.431126e+00	1.452355e+00	
6.610000e-01	3.303348e-01	1.298844e+00	6.107561e-01	7.505592e+00	7.409200e+00	1.451535e+00	
6.620000e-01	3.308346e-01	1.294967e+00	6.086984e-01	7.480575e+00	7.387295e+00	1.450717e+00	
6.630000e-01	3.313343e-01	1.291094e+00	6.066428e-01	7.455582e+00	7.365412e+00	1.449900e+00	
6.640000e-01	3.318341e-01	1.287224e+00	6.045891e-01	7.430614e+00	7.343550e+00	1.449083e+00	
6.650000e-01	3.323338e-01	1.283358e+00	6.025374e-01	7.405670e+00	7.321709e+00	1.448267e+00	
6.660000e-01	3.328336e-01	1.279496e+00	6.004877e-01	7.380750e+00	7.299889e+00	1.447453e+00	
6.670000e-01	3.333333e-01	1.275638e+00	5.984400e-01	7.355854e+00	7.278090e+00	1.446639e+00	
6.680000e-01	3.338331e-01	1.271783e+00	5.963943e-01	7.330983e+00	7.256312e+00	1.445826e+00	
6.690000e-01	3.343328e-01	1.267932e+00	5.943506e-01	7.306136e+00	7.234555e+00	1.445014e+00	
6.700000e-01	3.348326e-01	1.264085e+00	5.923089e-01	7.281312e+00	7.212819e+00	1.444203e+00	
6.710000e-01	3.353323e-01	1.260242e+00	5.902691e-01	7.256513e+00	7.191104e+00	1.443393e+00	
6.720000e-01	3.358321e-01	1.256402e+00	5.882314e-01	7.231738e+00	7.169410e+00	1.442584e+00	
6.730000e-01	3.363318e-01	1.252566e+00	5.861956e-01	7.206987e+00	7.147737e+00	1.441776e+00	
6.740000e-01	3.368316e-01	1.248734e+00	5.841618e-01	7.182260e+00	7.126085e+00	1.440968e+00	
6.750000e-01	3.373313e-01	1.244905e+00	5.821299e-01	7.157557e+00	7.104453e+00	1.440162e+00	
6.760000e-01	3.378311e-01	1.241080e+00	5.801000e-01	7.132877e+00	7.082842e+00	1.439356e+00	
6.770000e-01	3.383308e-01	1.237259e+00	5.780721e-01	7.108222e+00	7.061252e+00	1.438551e+00	
6.780000e-01	3.388306e-01	1.233441e+00	5.760461e-01	7.083590e+00	7.039682e+00	1.437748e+00	
6.790000e-01	3.393303e-01	1.229627e+00	5.740221e-01	7.058982e+00	7.018133e+00	1.436945e+00	
6.800000e-01	3.398301e-01	1.225817e+00	5.720000e-01	7.034398e+00	6.996605e+00	1.436143e+00	
6.810000e-01	3.403298e-01	1.222010e+00	5.699799e-01	7.009837e+00	6.975097e+00	1.435342e+00	
6.820000e-01	3.408296e-01	1.218207e+00	5.679617e-01	6.985300e+00	6.953610e+00	1.434541e+00	
6.830000e-01	3.413293e-01	1.214407e+00	5.659454e-01	6.960786e+00	6.932143e+00	1.433742e+00	
6.840000e-01	3.418291e-01	1.210612e+00	5.639311e-01	6.936296e+00	6.910697e+00	1.432944e+00	
6.850000e-01	3.423288e-01	1.206820e+00	5.619187e-01	6.911830e+00	6.889271e+00	1.432146e+00	
6.860000e-01	3.428286e-01	1.203031e+00	5.599083e-01	6.887387e+00	6.867866e+00	1.431349e+00	
6.870000e-01	3.433283e-01	1.199246e+00	5.578998e-01	6.862967e+00	6.846481e+00	1.430554e+00	
6.880000e-01	3.438281e-01	1.195465e+00	5.558932e-01	6.838571e+00	6.825116e+00	1.429759e+00	
6.890000e-01	3.443278e-01	1.191687e+00	5.538885e-01	6.814198e+00	6.803771e+00	1.428965e+00	
6.900000e-01	3.448276e-01	1.187913e+00	5.518857e-01	6.789848e+00	6.782447e+00	1.428172e+00	
6.910000e-01	3.453273e-01	1.184142e+00	5.498849e-01	6.765522e+00	6.761143e+00	1.427379e+00	
6.920000e-01	3.458271e-01	1.180375e+00	5.478859e-01	6.741218e+00	6.739859e+00	1.426588e+00	
6.930000e-01	3.463268e-01	1.176612e+00	5.458889e-01	6.716938e+00	6.718595e+00	1.425798e+00	
6.940000e-01	3.468266e-01	1.172852e+00	5.438938e-01	6.692681e+00	6.697351e+00	1.425008e+00	
6.950000e-01	3.473263e-01	1.169096e+00	5.419005e-01	6.668448e+00	6.676128e+00	1.424219e+00	
6.960000e-01	3.478261e-01	1.165343e+00	5.399092e-01	6.644237e+00	6.654924e+00	1.423431e+00	
6.970000e-01	3.483258e-01	1.161594e+00	5.379198e-01	6.620049e+00	6.633740e+00	1.422644e+00	
6.980000e-01	3.488256e-01	1.157848e+00	5.359322e-01	6.595884e+00	6.612577e+00	1.421858e+00	
6.990000e-01	3.493253e-01	1.154106e+00	5.339465e-01	6.571742e+00	6.591433e+00	1.421073e+00	
7.000000e-01	3.498251e-01	1.150368e+00	5.319628e-01	6.547623e+00	6.570309e+00	1.420289e+00	
7.010000e-01	3.503248e-01	1.146632e+00	5.299809e-01	6.523527e+00	6.549205e+00	1.419505e+00	
7.020000e-01	3.508246e-01	1.142901e+00	5.280008e-01	6.499454e+00	6.528121e+00	1.418723e+00	
7.030000e-01	3.513243e-01	1.139173e+00	5.260227e-01	6.475403e+00	6.507057e+00	1.417941e+00	
7.040000e-01	3.518241e-01	1.135448e+00	5.240464e-01	6.451376e+00	6.486012e+00	1.417160e+00	
7.050000e-01	3.523238e-01	1.131727e+00	5.220720e-01	6.427371e+00	6.464987e+00	1.416380e+00	
7.060000e-01	3.528236e-01	1.128010e+00	5.200995e-01	6.403388e+00	6.443982e+00	1.415601e+00	
7.070000e-01	3.533233e-01	1.124296e+00	5.181288e-01	6.379428e+00	6.422997e+00	1.414822e+00	
7.080000e-01	3.538231e-01	1.120585e+00	5.161600e-01	6.355491e+00	6.402031e+00	1.414045e+00	
7.090000e-01	3.543228e-01	1.116878e+00	5.141930e-01	6.331576e+00	6.381084e+00	1.413268e+00	
7.100000e-01	3.548226e-01	1.113175e+00	5.122279e-01	6.307684e+00	6.360158e+00	1.412492e+00	
7.110000e-01	3.553223e-01	1.109474e+00	5.102646e-01	6.283814e+00	6.339251e+00	1.411717e+00	
7.120000e-01	3.558221e-01	1.105778e+00	5.083032e-01	6.259967e+00	6.318363e+00	1.410943e+00	
7.130000e-01	3.563218e-01	1.102084e+00	5.063436e-01	6.236142e+00	6.297495e+00	1.410170e+00	
7.140000e-01	3.568216e-01	1.098395e+00	5.043859e-01	6.212340e+00	6.276646e+00	1.409398e+00	
7.150000e-01	3.573213e-01	1.094708e+00	5.024300e-01	6.188559e+00	6.255816e+00	1.408626e+00	
7.160000e-01	3.578211e-01	1.091025e+00	5.004759e-01	6.164801e+00	6.235006e+00	1.407855e+00	
7.170000e-01	3.583208e-01	1.087346e+00	4.985237e-01	6.141066e+00	6.214216e+00	1.407085e+00	
7.180000e-01	3.588206e-01	1.083670e+00	4.965732e-01	6.117352e+00	6.193444e+00	1.406316e+00	
7.190000e-01	3.593203e-01	1.079997e+00	4.946247e-01	6.093661e+00	6.172692e+00	1.405548e+00	
7.200000e-01	3.598201e-01	1.076328e+00	4.926779e-01	6.069992e+00	6.151959e+00	1.404781e+00	
7.210000e-01	3.603198e-01	1.072662e+00	4.907329e-01	6.046344e+00	6.131245e+00	1.404014e+00	
7.220000e-01	3.608196e-01	1.069000e+00	4.887898e-01	6.022719e+00	6.110551e+00	1.403249e+00	
7.230000e-01	3.613193e-01	1.065340e+00	4.868485e-01	5.999116e+00	6.089875e+00	1.402484e+00	
7.240000e-01	3.618191e-01	1.061685e+00	4.849089e-01	5.975535e+00	6.069219e+00	1.401720e+00	
7.250000e-01	3.623188e-01	1.058032e+00	4.829712e-01	5.951976e+00	6.048582e+00	1.400957e+00	
7.260000e-01	3.628186e-01	1.054384e+00	4.810353e-01	5.928439e+00	6.027963e+00	1.400194e+00	
7.270000e-01	3.633183e-01	1.050738e+00	4.791012e-01	5.904923e+00	6.007364e+00	1.399433e+00	
7.280000e-01	3.638181e-01	1.047096e+00	4.771689e-01	5.881430e+00	5.986784e+00	1.398672e+00	
7.290000e-01	3.643178e-01	1.043457e+00	4.752384e-01	5.857958e+00	5.966222e+00	1.397912e+00	
7.300000e-01	3.648176e-01	1.039822e+00	4.733097e-01	5.834508e+00	5.945680e+00	1.397153e+00	
7.310000e-01	3.653173e-01	1.036189e+00	4.713827e-01	5.811079e+00	5.925156e+00	1.396395e+00	
7.320000e-01	3.658171e-01	1.032561e+00	4.694575e-01	5.787673e+00	5.904652e+00	1.395638e+00	
7.330000e-01	3.663168e-01	1.028935e+00	4.675342e-01	5.764288e+00	5.884166e+00	1.394881e+00	
7.340000e-01	3.668166e-01	1.025313e+00	4.656126e-01	5.740924e+00	5.863699e+00	1.394125e+00	
7.350000e-01	3.673163e-01	1.021694e+00	4.636927e-01	5.717582e+00	5.843250e+00	1.393371e+00	
7.360000e-01	3.678161e-01	1.018079e+00	4.617747e-01	5.694262e+00	5.822820e+00	1.392616e+00	
7.370000e-01	3.683158e-01	1.014467e+00	4.598584e-01	5.670963e+00	5.802409e+00	1.391863e+00	
7.380000e-01	3.688156e-01	1.010858e+00	4.579439e-01	5.647686e+00	5.782017e+00	1.391111e+00	
