myogrs	myogrs	kod	nod	vud	mdflw	rbf	
4.940000e-01	2.468766e-01	8.884458e-01	4.174370e-01	5.129603e+00	4.882185e+00	2.270501e+00	
4.950000e-01	2.473763e-01	8.834875e-01	4.149085e-01	5.098754e+00	4.853297e+00	2.268499e+00	
4.960000e-01	2.478761e-01	8.785371e-01	4.123841e-01	5.067954e+00	4.824456e+00	2.266501e+00	
4.970000e-01	2.483758e-01	8.735947e-01	4.098637e-01	5.037204e+00	4.795662e+00	2.264506e+00	
4.980000e-01	2.488756e-01	8.686603e-01	4.073473e-01	5.006504e+00	4.766913e+00	2.262515e+00	
4.990000e-01	2.493753e-01	8.637337e-01	4.048350e-01	4.975852e+00	4.738211e+00	2.260527e+00	
5.000000e-01	2.498751e-01	8.588150e-01	4.023267e-01	4.945249e+00	4.709555e+00	2.258543e+00	
5.010000e-01	2.503748e-01	8.539042e-01	3.998225e-01	4.914696e+00	4.680944e+00	2.256562e+00	
5.020000e-01	2.508746e-01	8.490013e-01	3.973222e-01	4.884191e+00	4.652379e+00	2.254585e+00	
5.030000e-01	2.513743e-01	8.441061e-01	3.948259e-01	4.853735e+00	4.623860e+00	2.252612e+00	
5.040000e-01	2.518741e-01	8.392188e-01	3.923336e-01	4.823328e+00	4.595386e+00	2.250641e+00	
5.050000e-01	2.523738e-01	8.343392e-01	3.898453e-01	4.792969e+00	4.566958e+00	2.248674e+00	
5.060000e-01	2.528736e-01	8.294674e-01	3.873609e-01	4.762658e+00	4.538575e+00	2.246711e+00	
5.070000e-01	2.533733e-01	8.246033e-01	3.848805e-01	4.732396e+00	4.510237e+00	2.244751e+00	
5.080000e-01	2.538731e-01	8.197469e-01	3.824040e-01	4.702182e+00	4.481944e+00	2.242795e+00	
5.090000e-01	2.543728e-01	8.148983e-01	3.799315e-01	4.672015e+00	4.453696e+00	2.240841e+00	
5.100000e-01	2.548726e-01	8.100573e-01	3.774629e-01	4.641897e+00	4.425493e+00	2.238892e+00	
5.110000e-01	2.553723e-01	8.052240e-01	3.749981e-01	4.611826e+00	4.397334e+00	2.236945e+00	
5.120000e-01	2.558721e-01	8.003983e-01	3.725373e-01	4.581802e+00	4.369220e+00	2.235002e+00	
5.130000e-01	2.563718e-01	7.955802e-01	3.700804e-01	4.551826e+00	4.341150e+00	2.233063e+00	
5.140000e-01	2.568716e-01	7.907697e-01	3.676273e-01	4.521898e+00	4.313125e+00	2.231126e+00	
5.150000e-01	2.573713e-01	7.859668e-01	3.651782e-01	4.492016e+00	4.285144e+00	2.229194e+00	
5.160000e-01	2.578711e-01	7.811714e-01	3.627328e-01	4.462182e+00	4.257207e+00	2.227264e+00	
5.170000e-01	2.583708e-01	7.763836e-01	3.602913e-01	4.432394e+00	4.229314e+00	2.225338e+00	
5.180000e-01	2.588706e-01	7.716033e-01	3.578537e-01	4.402654e+00	4.201464e+00	2.223415e+00	
5.190000e-01	2.593703e-01	7.668304e-01	3.554199e-01	4.372960e+00	4.173659e+00	2.221495e+00	
5.200000e-01	2.598701e-01	7.620651e-01	3.529899e-01	4.343312e+00	4.145897e+00	2.219579e+00	
5.210000e-01	2.603698e-01	7.573072e-01	3.505637e-01	4.313711e+00	4.118178e+00	2.217666e+00	
5.220000e-01	2.608696e-01	7.525568e-01	3.481413e-01	4.284157e+00	4.090503e+00	2.215757e+00	
5.230000e-01	2.613693e-01	7.478137e-01	3.457227e-01	4.254648e+00	4.062871e+00	2.213850e+00	
5.240000e-01	2.618691e-01	7.430781e-01	3.433079e-01	4.225186e+00	4.035283e+00	2.211947e+00	
5.250000e-01	2.623688e-01	7.383498e-01	3.408968e-01	4.195769e+00	4.007737e+00	2.210047e+00	
5.260000e-01	2.628686e-01	7.336289e-01	3.384895e-01	4.166399e+00	3.980234e+00	2.208151e+00	
5.270000e-01	2.633683e-01	7.289153e-01	3.360859e-01	4.137074e+00	3.952774e+00	2.206257e+00	
5.280000e-01	2.638681e-01	7.242091e-01	3.336861e-01	4.107795e+00	3.925357e+00	2.204367e+00	
5.290000e-01	2.643678e-01	7.195101e-01	3.312900e-01	4.078561e+00	3.897983e+00	2.202481e+00	
5.300000e-01	2.648676e-01	7.148184e-01	3.288976e-01	4.049373e+00	3.870650e+00	2.200597e+00	
5.310000e-01	2.653673e-01	7.101340e-01	3.265090e-01	4.020229e+00	3.843361e+00	2.198717e+00	
5.320000e-01	2.658671e-01	7.054568e-01	3.241240e-01	3.991131e+00	3.816113e+00	2.196839e+00	
5.330000e-01	2.663668e-01	7.007869e-01	3.217427e-01	3.962078e+00	3.788908e+00	2.194965e+00	
5.340000e-01	2.668666e-01	6.961241e-01	3.193651e-01	3.933070e+00	3.761745e+00	2.193095e+00	
5.350000e-01	2.673663e-01	6.914686e-01	3.169912e-01	3.904107e+00	3.734623e+00	2.191227e+00	
5.360000e-01	2.678661e-01	6.868202e-01	3.146210e-01	3.875188e+00	3.707544e+00	2.189363e+00	
5.370000e-01	2.683658e-01	6.821789e-01	3.122544e-01	3.846314e+00	3.680506e+00	2.187502e+00	
5.380000e-01	2.688656e-01	6.775448e-01	3.098914e-01	3.817484e+00	3.653510e+00	2.185643e+00	
5.390000e-01	2.693653e-01	6.729178e-01	3.075320e-01	3.788699e+00	3.626555e+00	2.183789e+00	
5.400000e-01	2.698651e-01	6.682978e-01	3.051763e-01	3.759958e+00	3.599642e+00	2.181937e+00	
5.410000e-01	2.703648e-01	6.636850e-01	3.028242e-01	3.731261e+00	3.572770e+00	2.180088e+00	
5.420000e-01	2.708646e-01	6.590792e-01	3.004758e-01	3.702607e+00	3.545939e+00	2.178243e+00	
5.430000e-01	2.713643e-01	6.544804e-01	2.981309e-01	3.673998e+00	3.519150e+00	2.176400e+00	
5.440000e-01	2.718641e-01	6.498887e-01	2.957895e-01	3.645433e+00	3.492401e+00	2.174561e+00	
5.450000e-01	2.723638e-01	6.453039e-01	2.934518e-01	3.616911e+00	3.465693e+00	2.172725e+00	
5.460000e-01	2.728636e-01	6.407261e-01	2.911177e-01	3.588432e+00	3.439026e+00	2.170892e+00	
5.470000e-01	2.733633e-01	6.361553e-01	2.887871e-01	3.559998e+00	3.412400e+00	2.169062e+00	
5.480000e-01	2.738631e-01	6.315914e-01	2.864600e-01	3.531606e+00	3.385814e+00	2.167235e+00	
5.490000e-01	2.743628e-01	6.270345e-01	2.841365e-01	3.503257e+00	3.359268e+00	2.165411e+00	
5.500000e-01	2.748626e-01	6.224845e-01	2.818165e-01	3.474952e+00	3.332763e+00	2.163590e+00	
5.510000e-01	2.753623e-01	6.179413e-01	2.795000e-01	3.446690e+00	3.306299e+00	2.161773e+00	
5.520000e-01	2.758621e-01	6.134050e-01	2.771871e-01	3.418470e+00	3.279874e+00	2.159958e+00	
5.530000e-01	2.763618e-01	6.088756e-01	2.748777e-01	3.390293e+00	3.253489e+00	2.158146e+00	
5.540000e-01	2.768616e-01	6.043530e-01	2.725717e-01	3.362159e+00	3.227145e+00	2.156338e+00	
5.550000e-01	2.773613e-01	5.998373e-01	2.702693e-01	3.334068e+00	3.200840e+00	2.154532e+00	
5.560000e-01	2.778611e-01	5.953283e-01	2.679703e-01	3.306018e+00	3.174575e+00	2.152730e+00	
5.570000e-01	2.783608e-01	5.908261e-01	2.656748e-01	3.278012e+00	3.148349e+00	2.150930e+00	
5.580000e-01	2.788606e-01	5.863307e-01	2.633827e-01	3.250047e+00	3.122163e+00	2.149134e+00	
5.590000e-01	2.793603e-01	5.818420e-01	2.610941e-01	3.222124e+00	3.096017e+00	2.147340e+00	
5.600000e-01	2.798601e-01	5.773600e-01	2.588090e-01	3.194244e+00	3.069910e+00	2.145550e+00	
5.610000e-01	2.803598e-01	5.728848e-01	2.565273e-01	3.166405e+00	3.043842e+00	2.143762e+00	
5.620000e-01	2.808596e-01	5.684162e-01	2.542490e-01	3.138608e+00	3.017813e+00	2.141978e+00	
5.630000e-01	2.813593e-01	5.639543e-01	2.519741e-01	3.110853e+00	2.991823e+00	2.140196e+00	
5.640000e-01	2.818591e-01	5.612225e-01	2.505813e-01	3.093860e+00	2.975911e+00	2.137557e+00	
5.650000e-01	2.823588e-01	5.606199e-01	2.502740e-01	3.090111e+00	2.972401e+00	2.133866e+00	
5.660000e-01	2.828586e-01	5.600162e-01	2.499662e-01	3.086356e+00	2.968884e+00	2.130187e+00	
5.670000e-01	2.833583e-01	5.594114e-01	2.496579e-01	3.082593e+00	2.965361e+00	2.126521e+00	
5.680000e-01	2.838581e-01	5.588055e-01	2.493490e-01	3.078824e+00	2.961832e+00	2.122868e+00	
5.690000e-01	2.843578e-01	5.581985e-01	2.490395e-01	3.075049e+00	2.958297e+00	2.119227e+00	
5.700000e-01	2.848576e-01	5.575905e-01	2.487295e-01	3.071267e+00	2.954755e+00	2.115599e+00	
5.710000e-01	2.853573e-01	5.569814e-01	2.484190e-01	3.067478e+00	2.951207e+00	2.111983e+00	
5.720000e-01	2.858571e-01	5.563712e-01	2.481079e-01	3.063682e+00	2.947653e+00	2.108379e+00	
5.730000e-01	2.863568e-01	5.557600e-01	2.477962e-01	3.059880e+00	2.944093e+00	2.104788e+00	
5.740000e-01	2.868566e-01	5.551477e-01	2.474841e-01	3.056071e+00	2.940526e+00	2.101209e+00	
5.750000e-01	2.873563e-01	5.545344e-01	2.471714e-01	3.052256e+00	2.936954e+00	2.097642e+00	
5.760000e-01	2.878561e-01	5.539200e-01	2.468581e-01	3.048434e+00	2.933375e+00	2.094087e+00	
5.770000e-01	2.883558e-01	5.533045e-01	2.465444e-01	3.044606e+00	2.929790e+00	2.090544e+00	
5.780000e-01	2.888556e-01	5.526881e-01	2.462300e-01	3.040771e+00	2.926200e+00	2.087013e+00	
5.790000e-01	2.893553e-01	5.520705e-01	2.459152e-01	3.036930e+00	2.922603e+00	2.083494e+00	
5.800000e-01	2.898551e-01	5.514520e-01	2.455998e-01	3.033082e+00	2.919000e+00	2.079987e+00	
5.810000e-01	2.903548e-01	5.508324e-01	2.452840e-01	3.029228e+00	2.915391e+00	2.076492e+00	
5.820000e-01	2.908546e-01	5.502117e-01	2.449675e-01	3.025368e+00	2.911776e+00	2.073008e+00	
5.830000e-01	2.913543e-01	5.495901e-01	2.446506e-01	3.021501e+00	2.908155e+00	2.069536e+00	
5.840000e-01	2.918541e-01	5.489674e-01	2.443331e-01	3.017627e+00	2.904528e+00	2.066076e+00	
5.850000e-01	2.923538e-01	5.483437e-01	2.440151e-01	3.013748e+00	2.900895e+00	2.062627e+00	
5.860000e-01	2.928536e-01	5.477190e-01	2.436966e-01	3.009862e+00	2.897256e+00	2.059190e+00	
5.870000e-01	2.933533e-01	5.470932e-01	2.433776e-01	3.005969e+00	2.893611e+00	2.055764e+00	
5.880000e-01	2.938531e-01	5.464665e-01	2.430581e-01	3.002071e+00	2.889961e+00	2.052349e+00	
5.890000e-01	2.943528e-01	5.458387e-01	2.427380e-01	2.998166e+00	2.886304e+00	2.048946e+00	
5.900000e-01	2.948526e-01	5.452100e-01	2.424175e-01	2.994255e+00	2.882642e+00	2.045554e+00	
5.910000e-01	2.953523e-01	5.445802e-01	2.420964e-01	2.990337e+00	2.878974e+00	2.042174e+00	
5.920000e-01	2.958521e-01	5.439494e-01	2.417748e-01	2.986414e+00	2.875300e+00	2.038804e+00	
5.930000e-01	2.963518e-01	5.433176e-01	2.414527e-01	2.982484e+00	2.871620e+00	2.035446e+00	
5.940000e-01	2.968516e-01	5.426849e-01	2.411301e-01	2.978548e+00	2.867934e+00	2.032098e+00	
5.950000e-01	2.973513e-01	5.420511e-01	2.408070e-01	2.974605e+00	2.864243e+00	2.028762e+00	
5.960000e-01	2.978511e-01	5.414164e-01	2.404834e-01	2.970657e+00	2.860545e+00	2.025436e+00	
5.970000e-01	2.983508e-01	5.407806e-01	2.401592e-01	2.966703e+00	2.856842e+00	2.022122e+00	
5.980000e-01	2.988506e-01	5.401439e-01	2.398346e-01	2.962742e+00	2.853134e+00	2.018818e+00	
5.990000e-01	2.993503e-01	5.395062e-01	2.395095e-01	2.958775e+00	2.849419e+00	2.015525e+00	
6.000000e-01	2.998501e-01	5.388675e-01	2.391839e-01	2.954802e+00	2.845699e+00	2.012243e+00	
6.010000e-01	3.003498e-01	5.382278e-01	2.388578e-01	2.950824e+00	2.841974e+00	2.008971e+00	
6.020000e-01	3.008496e-01	5.375872e-01	2.385312e-01	2.946839e+00	2.838242e+00	2.005710e+00	
6.030000e-01	3.013493e-01	5.369456e-01	2.382041e-01	2.942848e+00	2.834505e+00	2.002460e+00	
6.040000e-01	3.018491e-01	5.363030e-01	2.378765e-01	2.938851e+00	2.830762e+00	1.999220e+00	
6.050000e-01	3.023488e-01	5.356595e-01	2.375484e-01	2.934848e+00	2.827014e+00	1.995991e+00	
6.060000e-01	3.028486e-01	5.350150e-01	2.372198e-01	2.930839e+00	2.823260e+00	1.992772e+00	
6.070000e-01	3.033483e-01	5.343695e-01	2.368907e-01	2.926824e+00	2.819501e+00	1.989563e+00	
6.080000e-01	3.038481e-01	5.337231e-01	2.365612e-01	2.922803e+00	2.815735e+00	1.986365e+00	
6.090000e-01	3.043478e-01	5.330758e-01	2.362311e-01	2.918776e+00	2.811965e+00	1.983177e+00	
6.100000e-01	3.048476e-01	5.324274e-01	2.359006e-01	2.914744e+00	2.808189e+00	1.979999e+00	
6.110000e-01	3.053473e-01	5.317782e-01	2.355696e-01	2.910705e+00	2.804407e+00	1.976832e+00	
6.120000e-01	3.058471e-01	5.311280e-01	2.352381e-01	2.906660e+00	2.800620e+00	1.973674e+00	
6.130000e-01	3.063468e-01	5.304768e-01	2.349061e-01	2.902610e+00	2.796827e+00	1.970527e+00	
6.140000e-01	3.068466e-01	5.298247e-01	2.345736e-01	2.898554e+00	2.793029e+00	1.967389e+00	
6.150000e-01	3.073463e-01	5.291716e-01	2.342407e-01	2.894492e+00	2.789225e+00	1.964262e+00	
6.160000e-01	3.078461e-01	5.285177e-01	2.339073e-01	2.890424e+00	2.785416e+00	1.961144e+00	
6.170000e-01	3.083458e-01	5.278627e-01	2.335734e-01	2.886350e+00	2.781601e+00	1.958037e+00	
6.180000e-01	3.088456e-01	5.272069e-01	2.332390e-01	2.882271e+00	2.777781e+00	1.954939e+00	
6.190000e-01	3.093453e-01	5.265501e-01	2.329042e-01	2.878185e+00	2.773956e+00	1.951851e+00	
6.200000e-01	3.098451e-01	5.258924e-01	2.325689e-01	2.874094e+00	2.770125e+00	1.948773e+00	
6.210000e-01	3.103448e-01	5.252338e-01	2.322331e-01	2.869998e+00	2.766289e+00	1.945704e+00	
6.220000e-01	3.108446e-01	5.245742e-01	2.318969e-01	2.865895e+00	2.762448e+00	1.942645e+00	
6.230000e-01	3.113443e-01	5.239138e-01	2.315602e-01	2.861787e+00	2.758601e+00	1.939596e+00	
6.240000e-01	3.118441e-01	5.232524e-01	2.312230e-01	2.857673e+00	2.754748e+00	1.936556e+00	
6.250000e-01	3.123438e-01	5.225901e-01	2.308853e-01	2.853553e+00	2.750891e+00	1.933526e+00	
6.260000e-01	3.128436e-01	5.219269e-01	2.305472e-01	2.849428e+00	2.747028e+00	1.930505e+00	
6.270000e-01	3.133433e-01	5.212627e-01	2.302086e-01	2.845297e+00	2.743160e+00	1.927493e+00	
6.280000e-01	3.138431e-01	5.205977e-01	2.298696e-01	2.841160e+00	2.739286e+00	1.924491e+00	
6.290000e-01	3.143428e-01	5.199317e-01	2.295301e-01	2.837018e+00	2.735408e+00	1.921499e+00	
6.300000e-01	3.148426e-01	5.192649e-01	2.291901e-01	2.832870e+00	2.731524e+00	1.918515e+00	
6.310000e-01	3.153423e-01	5.185971e-01	2.288497e-01	2.828717e+00	2.727634e+00	1.915541e+00	
6.320000e-01	3.158421e-01	5.179285e-01	2.285088e-01	2.824558e+00	2.723740e+00	1.912576e+00	
6.330000e-01	3.163418e-01	5.172589e-01	2.281675e-01	2.820393e+00	2.719840e+00	1.909621e+00	
6.340000e-01	3.168416e-01	5.165885e-01	2.278257e-01	2.816223e+00	2.715935e+00	1.906674e+00	
6.350000e-01	3.173413e-01	5.159172e-01	2.274834e-01	2.812047e+00	2.712025e+00	1.903737e+00	
6.360000e-01	3.178411e-01	5.152449e-01	2.271407e-01	2.807866e+00	2.708110e+00	1.900808e+00	
6.370000e-01	3.183408e-01	5.145718e-01	2.267975e-01	2.803679e+00	2.704189e+00	1.897889e+00	
6.380000e-01	3.188406e-01	5.138978e-01	2.264539e-01	2.799487e+00	2.700264e+00	1.894978e+00	
6.390000e-01	3.193403e-01	5.132229e-01	2.261099e-01	2.795289e+00	2.696333e+00	1.892076e+00	
6.400000e-01	3.198401e-01	5.125472e-01	2.257654e-01	2.791085e+00	2.692397e+00	1.889184e+00	
6.410000e-01	3.203398e-01	5.118705e-01	2.254204e-01	2.786877e+00	2.688456e+00	1.886300e+00	
6.420000e-01	3.208396e-01	5.111930e-01	2.250750e-01	2.782662e+00	2.684510e+00	1.883425e+00	
6.430000e-01	3.213393e-01	5.105146e-01	2.247291e-01	2.778443e+00	2.680559e+00	1.880558e+00	
6.440000e-01	3.218391e-01	5.098353e-01	2.243829e-01	2.774218e+00	2.676602e+00	1.877701e+00	
6.450000e-01	3.223388e-01	5.091552e-01	2.240361e-01	2.769987e+00	2.672641e+00	1.874852e+00	
6.460000e-01	3.228386e-01	5.084741e-01	2.236889e-01	2.765751e+00	2.668674e+00	1.872011e+00	
6.470000e-01	3.233383e-01	5.077922e-01	2.233413e-01	2.761510e+00	2.664703e+00	1.869179e+00	
6.480000e-01	3.238381e-01	5.071095e-01	2.229932e-01	2.757263e+00	2.660726e+00	1.866356e+00	
6.490000e-01	3.243378e-01	5.064259e-01	2.226447e-01	2.753011e+00	2.656745e+00	1.863541e+00	
6.500000e-01	3.248376e-01	5.057414e-01	2.222958e-01	2.748753e+00	2.652758e+00	1.860735e+00	
6.510000e-01	3.253373e-01	5.050560e-01	2.219464e-01	2.744491e+00	2.648766e+00	1.857937e+00	
6.520000e-01	3.258371e-01	5.043698e-01	2.215966e-01	2.740222e+00	2.644770e+00	1.855148e+00	
6.530000e-01	3.263368e-01	5.036828e-01	2.212463e-01	2.735949e+00	2.640768e+00	1.852367e+00	
6.540000e-01	3.268366e-01	5.029949e-01	2.208956e-01	2.731670e+00	2.636762e+00	1.849594e+00	
6.550000e-01	3.273363e-01	5.023061e-01	2.205445e-01	2.727386e+00	2.632750e+00	1.846830e+00	
6.560000e-01	3.278361e-01	5.016165e-01	2.201929e-01	2.723097e+00	2.628734e+00	1.844074e+00	
6.570000e-01	3.283358e-01	5.009260e-01	2.198409e-01	2.718802e+00	2.624712e+00	1.841326e+00	
6.580000e-01	3.288356e-01	5.002347e-01	2.194885e-01	2.714502e+00	2.620686e+00	1.838586e+00	
6.590000e-01	3.293353e-01	4.995425e-01	2.191356e-01	2.710197e+00	2.616655e+00	1.835854e+00	
6.600000e-01	3.298351e-01	4.988495e-01	2.187824e-01	2.705887e+00	2.612618e+00	1.833131e+00	
6.610000e-01	3.303348e-01	4.981557e-01	2.184286e-01	2.701571e+00	2.608577e+00	1.830415e+00	
6.620000e-01	3.308346e-01	4.974610e-01	2.180745e-01	2.697250e+00	2.604531e+00	1.827708e+00	
6.630000e-01	3.313343e-01	4.967655e-01	2.177199e-01	2.692924e+00	2.600480e+00	1.825009e+00	
6.640000e-01	3.318341e-01	4.960691e-01	2.173649e-01	2.688593e+00	2.596425e+00	1.822317e+00	
6.650000e-01	3.323338e-01	4.953719e-01	2.170095e-01	2.684256e+00	2.592364e+00	1.819634e+00	
6.660000e-01	3.328336e-01	4.946739e-01	2.166537e-01	2.679915e+00	2.588299e+00	1.816958e+00	
6.670000e-01	3.333333e-01	4.939750e-01	2.162974e-01	2.675568e+00	2.584228e+00	1.814290e+00	
6.680000e-01	3.338331e-01	4.932753e-01	2.159407e-01	2.671216e+00	2.580153e+00	1.811630e+00	
6.690000e-01	3.343328e-01	4.925748e-01	2.155836e-01	2.666859e+00	2.576073e+00	1.808978e+00	
6.700000e-01	3.348326e-01	4.918735e-01	2.152261e-01	2.662497e+00	2.571989e+00	1.806333e+00	
6.710000e-01	3.353323e-01	4.911713e-01	2.148681e-01	2.658129e+00	2.567899e+00	1.803697e+00	
6.720000e-01	3.358321e-01	4.904683e-01	2.145097e-01	2.653757e+00	2.563805e+00	1.801068e+00	
6.730000e-01	3.363318e-01	4.897645e-01	2.141509e-01	2.649379e+00	2.559706e+00	1.798446e+00	
6.740000e-01	3.368316e-01	4.890599e-01	2.137917e-01	2.644997e+00	2.555602e+00	1.795833e+00	
6.750000e-01	3.373313e-01	4.883544e-01	2.134321e-01	2.640609e+00	2.551494e+00	1.793227e+00	
6.760000e-01	3.378311e-01	4.876482e-01	2.130721e-01	2.636216e+00	2.547380e+00	1.790628e+00	
6.770000e-01	3.383308e-01	4.869411e-01	2.127116e-01	2.631818e+00	2.543262e+00	1.788037e+00	
6.780000e-01	3.388306e-01	4.862332e-01	2.123508e-01	2.627415e+00	2.539139e+00	1.785453e+00	
6.790000e-01	3.393303e-01	4.855245e-01	2.119895e-01	2.623007e+00	2.535012e+00	1.782877e+00	
6.800000e-01	3.398301e-01	4.848150e-01	2.116278e-01	2.618594e+00	2.530880e+00	1.780308e+00	
6.810000e-01	3.403298e-01	4.841046e-01	2.112657e-01	2.614176e+00	2.526743e+00	1.777747e+00	
6.820000e-01	3.408296e-01	4.833935e-01	2.109032e-01	2.609753e+00	2.522601e+00	1.775193e+00	
6.830000e-01	3.413293e-01	4.826816e-01	2.105402e-01	2.605325e+00	2.518455e+00	1.772646e+00	
6.840000e-01	3.418291e-01	4.819688e-01	2.101769e-01	2.600892e+00	2.514304e+00	1.770107e+00	
6.850000e-01	3.423288e-01	4.812553e-01	2.098132e-01	2.596454e+00	2.510148e+00	1.767575e+00	
6.860000e-01	3.428286e-01	4.805409e-01	2.094490e-01	2.592011e+00	2.505988e+00	1.765050e+00	
6.870000e-01	3.433283e-01	4.798258e-01	2.090844e-01	2.587563e+00	2.501823e+00	1.762533e+00	
6.880000e-01	3.438281e-01	4.791099e-01	2.087195e-01	2.583110e+00	2.497653e+00	1.760022e+00	
6.890000e-01	3.443278e-01	4.783931e-01	2.083541e-01	2.578653e+00	2.493479e+00	1.757519e+00	
6.900000e-01	3.448276e-01	4.776756e-01	2.079883e-01	2.574190e+00	2.489300e+00	1.755022e+00	
6.910000e-01	3.453273e-01	4.769573e-01	2.076222e-01	2.569722e+00	2.485117e+00	1.752533e+00	
6.920000e-01	3.458271e-01	4.762382e-01	2.072556e-01	2.565250e+00	2.480929e+00	1.750051e+00	
6.930000e-01	3.463268e-01	4.755183e-01	2.068886e-01	2.560772e+00	2.476736e+00	1.747576e+00	
6.940000e-01	3.468266e-01	4.747976e-01	2.065212e-01	2.556290e+00	2.472539e+00	1.745108e+00	
6.950000e-01	3.473263e-01	4.740761e-01	2.061534e-01	2.551802e+00	2.468337e+00	1.742647e+00	
6.960000e-01	3.478261e-01	4.733538e-01	2.057853e-01	2.547310e+00	2.464131e+00	1.740193e+00	
6.970000e-01	3.483258e-01	4.726308e-01	2.054167e-01	2.542813e+00	2.459920e+00	1.737746e+00	
6.980000e-01	3.488256e-01	4.719069e-01	2.050477e-01	2.538311e+00	2.455704e+00	1.735305e+00	
6.990000e-01	3.493253e-01	4.711823e-01	2.046783e-01	2.533804e+00	2.451484e+00	1.732872e+00	
7.000000e-01	3.498251e-01	4.704569e-01	2.043085e-01	2.529293e+00	2.447260e+00	1.730445e+00	
7.010000e-01	3.503248e-01	4.697307e-01	2.039384e-01	2.524776e+00	2.443030e+00	1.728025e+00	
7.020000e-01	3.508246e-01	4.690038e-01	2.035678e-01	2.520255e+00	2.438797e+00	1.725612e+00	
7.030000e-01	3.513243e-01	4.682761e-01	2.031968e-01	2.515729e+00	2.434559e+00	1.723205e+00	
7.040000e-01	3.518241e-01	4.675475e-01	2.028255e-01	2.511198e+00	2.430316e+00	1.720805e+00	
7.050000e-01	3.523238e-01	4.668183e-01	2.024537e-01	2.506662e+00	2.426069e+00	1.718412e+00	
7.060000e-01	3.528236e-01	4.660882e-01	2.020816e-01	2.502122e+00	2.421817e+00	1.716026e+00	
7.070000e-01	3.533233e-01	4.653574e-01	2.017090e-01	2.497576e+00	2.417561e+00	1.713646e+00	
7.080000e-01	3.538231e-01	4.646258e-01	2.013361e-01	2.493026e+00	2.413301e+00	1.711273e+00	
7.090000e-01	3.543228e-01	4.638934e-01	2.009628e-01	2.488471e+00	2.409036e+00	1.708906e+00	
7.100000e-01	3.548226e-01	4.631603e-01	2.005891e-01	2.483912e+00	2.404766e+00	1.706546e+00	
7.110000e-01	3.553223e-01	4.624264e-01	2.002150e-01	2.479347e+00	2.400492e+00	1.704192e+00	
7.120000e-01	3.558221e-01	4.616918e-01	1.998405e-01	2.474778e+00	2.396214e+00	1.701845e+00	
7.130000e-01	3.563218e-01	4.609563e-01	1.994656e-01	2.470204e+00	2.391931e+00	1.699505e+00	
7.140000e-01	3.568216e-01	4.602201e-01	1.990904e-01	2.465626e+00	2.387643e+00	1.697170e+00	
7.150000e-01	3.573213e-01	4.594832e-01	1.987147e-01	2.461042e+00	2.383352e+00	1.694843e+00	
7.160000e-01	3.578211e-01	4.587455e-01	1.983387e-01	2.456454e+00	2.379056e+00	1.692521e+00	
7.170000e-01	3.583208e-01	4.580070e-01	1.979622e-01	2.451862e+00	2.374755e+00	1.690206e+00	
7.180000e-01	3.588206e-01	4.572678e-01	1.975854e-01	2.447264e+00	2.370450e+00	1.687897e+00	
7.190000e-01	3.593203e-01	4.565278e-01	1.972082e-01	2.442662e+00	2.366141e+00	1.685595e+00	
7.200000e-01	3.598201e-01	4.557871e-01	1.968307e-01	2.438055e+00	2.361827e+00	1.683298e+00	
7.210000e-01	3.603198e-01	4.550456e-01	1.964527e-01	2.433444e+00	2.357509e+00	1.681008e+00	
7.220000e-01	3.608196e-01	4.543034e-01	1.960743e-01	2.428828e+00	2.353187e+00	1.678725e+00	
7.230000e-01	3.613193e-01	4.535604e-01	1.956956e-01	2.424207e+00	2.348860e+00	1.676447e+00	
7.240000e-01	3.618191e-01	4.528167e-01	1.953165e-01	2.419581e+00	2.344529e+00	1.674176e+00	
7.250000e-01	3.623188e-01	4.520722e-01	1.949370e-01	2.414951e+00	2.340193e+00	1.671911e+00	
7.260000e-01	3.628186e-01	4.513269e-01	1.945572e-01	2.410316e+00	2.335853e+00	1.669651e+00	
7.270000e-01	3.633183e-01	4.505810e-01	1.941769e-01	2.405677e+00	2.331509e+00	1.667398e+00	
7.280000e-01	3.638181e-01	4.498342e-01	1.937963e-01	2.401033e+00	2.327160e+00	1.665151e+00	
7.290000e-01	3.643178e-01	4.490868e-01	1.934153e-01	2.396384e+00	2.322808e+00	1.662911e+00	
7.300000e-01	3.648176e-01	4.483385e-01	1.930339e-01	2.391731e+00	2.318450e+00	1.660676e+00	
7.310000e-01	3.653173e-01	4.475896e-01	1.926521e-01	2.387073e+00	2.314089e+00	1.658447e+00	
7.320000e-01	3.658171e-01	4.468399e-01	1.922700e-01	2.382411e+00	2.309723e+00	1.656224e+00	
7.330000e-01	3.663168e-01	4.460895e-01	1.918875e-01	2.377743e+00	2.305353e+00	1.654007e+00	
7.340000e-01	3.668166e-01	4.453383e-01	1.915046e-01	2.373072e+00	2.300979e+00	1.651796e+00	
7.350000e-01	3.673163e-01	4.445864e-01	1.911213e-01	2.368396e+00	2.296600e+00	1.649591e+00	
7.360000e-01	3.678161e-01	4.438337e-01	1.907377e-01	2.363715e+00	2.292217e+00	1.647392e+00	
7.370000e-01	3.683158e-01	4.430803e-01	1.903537e-01	2.359029e+00	2.287830e+00	1.645198e+00	
7.380000e-01	3.688156e-01	4.423262e-01	1.899693e-01	2.354339e+00	2.283438e+00	1.643011e+00	
