0.0655697514132  1.89429277183
0.103824555236  2.99099832549
0.147306436244  4.58580270328
0.174297582592  5.84810946332
0.212251713834  7.37634030585
0.244816867269  8.63883209518
0.277382020705  9.9013238845
0.30992404548  11.1970099268
0.336915191829  12.4593166869
0.369711631866  13.3898659463
0.402600586543  14.1876381937
0.418952549241  14.7193013294
0.446429397452  15.2845287767
0.501498737175  16.2490124062
0.573220712178  17.3136338826
0.634002830948  18.0791370234
0.694877464359  18.7118631523
0.75577522643  19.3113950283
0.833533781721  19.7123164741
0.878010195113  19.8797679733
0.9169819874  19.9474516842
0.967171179839  19.9159226948
1.02298063669  19.8181902286
1.06768833668  19.6536991979
1.10682202959  19.4890231379
1.1850894154  19.1596710179
1.25775966547  18.8633281217
1.40307703694  18.3038365821
1.50370983708  17.8756418203
1.57080608006  17.5791138948
1.66588800178  17.1175398507
1.80581639544  16.2923092579
1.86740801732  15.8960135441
2.01864632578  14.838793239
2.11386701946  14.178053677
2.1699077629  13.7483786809
2.27081810697  12.9218528832
2.33247911482  12.4259744105
2.40535752283  11.8308832373
2.50622160957  11.0707459455
2.59579891018  10.5094041132
2.7133156322  9.84940466829
2.78605526825  9.45347901305
2.88109093264  9.05829347494
2.9649554542  8.69593213126
3.09350454709  8.20227400986
3.23320165416  7.70898594703
3.37287563257  7.24889213718
3.54603991082  6.72351999704
3.65213107474  6.46148152945
3.76379624576  6.19962809115
3.9368448807  5.84022721596
4.05406093014  5.61175305992
4.22146617202  5.35174991442
4.36095512115  5.1572101285
4.49482380587  5.02887381928
4.64546076917  4.83470409192
4.74588541137  4.70525760702
