0.0235426008969  14.9752066116
0.27466367713  15.1505392284
0.54932735426  15.3384353111
0.800448430493  15.4889745395
1.19282511211  15.6901011748
1.55381165919  15.8538153652
1.93049327354  16.0052440425
2.14237668161  16.0687284587
2.42488789238  16.145109884
2.7466367713  16.2217692621
2.90358744395  16.2600711559
3.13116591928  16.2988733647
3.53139013453  16.35129526
4.0100896861  16.4290664492
4.50448430493  16.4821554312
4.97533632287  16.510284253
5.95627802691  16.5420264611
6.5134529148  16.5707667791
6.79596412556  16.5851647334
