0  0.801843317972
0.235649546828  1.24641151656
0.444108761329  1.55248026508
0.607250755287  2.85352304844
0.752265861027  5.50923747337
0.987915407855  8.71878263049
1.10574018127  8.41572110766
1.23262839879  9.49523159815
1.45921450151  7.20238907375
1.57703927492  9.85785289654
1.67673716012  8.80808052682
1.83987915408  8.64368552216
2.03021148036  8.56249042839
2.19335347432  8.31514611497
2.40181268882  8.15116878054
2.4833836858  6.88003118604
2.63746223565  3.61877845378
2.71903323263  2.37529062887
2.83685800604  1.74043187102
3.07250755287  1.38315675164
3.38972809668  1.24783159536
